NAME_RELEVE;SP_NAME;STRATUM;COVER;CD_NOM
T1501_1;Hieracium murorum L.;;+;102235
T1501_1;Avenula bromoides (Gouan) H. Scholz;;+;85431
T1501_1;Inula montana L.;;+;103639
T1501_1;Cistus albidus L.;;+;91630
T1501_1;Juniperus oxycedrus L.;;+;104409
T1501_1;Genista pilosa L.;;+;99798
T1501_1;Helichrysum staechas;;+;101101
T1501_1;Clematis flammula L.;;+;91867
T1501_1;Carex hallerana Asso;;+;88560
T1501_1;Fumana coridifolia;;+;99014
T1501_1;Argyrolobium zanonii (Turra) P. W. Ball;;+;83722
T1501_1;Coronilla juncea L.;;+;92525
T1501_1;Aphyllanthes monspeliensis L.;;+;83171
T1501_1;Brachypodium retusum (Pers.) Beauv.;;3;86297
T1501_1;Pinus halepensis Miller;;+;113665
T1501_1;Odontites lutea (L.) Clairv.;;+;109838
T1501_1;Globularia alypum L.;;+;100335
T1501_1;Euphorbia characias L.;;+;97478
T1501_1;Amelanchier ovalis Medicus;;+;82103
T1501_1;Leuzea conifera (L.) Dc.;;+;105855
T1501_1;Ulex parviflorus Pourret;;+;128127
T1501_1;Smilax aspera L.;;+;123987
T1501_1;Rubia peregrina L.;;+;118916
T1501_1;Teucrium chamaedrys L.;;+;125981
T1501_1;Rosmarinus officinalis L.;;+;118865
T1501_1;Thymus vulgaris L.;;+;126582
T1501_1;Quercus coccifera L.;;4;116672
T1501_10;Galium mollugo L.;;+;99473
T1501_10;Asparagus acutifolius L.;;+;84264
T1501_10;Genista pilosa L.;;+;99798
T1501_10;Cytisus sessilifolius L.;;1;94166
T1501_10;Cistus albidus L.;;+;91630
T1501_10;Ononis minutissima L.;;+;110205
T1501_10;Dorycnium pentaphyllum Scop. =suffruticosum;;+;95284
T1501_10;Clematis flammula L.;;+;91867
T1501_10;Pinus halepensis Miller;;4;113665
T1501_10;Euphorbia characias L.;;+;97478
T1501_10;Pistacia lentiscus L.;;+;113744
T1501_10;Phillyrea angustifolia L.;;+;113142
T1501_10;Carex hallerana Asso;;+;88560
T1501_10;Leuzea conifera (L.) Dc.;;+;105855
T1501_10;Pistacia terebinthus L.;;+;113748
T1501_10;Juniperus oxycedrus L.;;+;104409
T1501_10;Amelanchier ovalis Medicus;;+;82103
T1501_10;Dactylis glomerata L.;;+;94207
T1501_10;Avenula bromoides (Gouan) H. Scholz;;+;85431
T1501_10;Hieracium murorum L.;;+;102235
T1501_10;Lonicera implexa Aiton;;+;106570
T1501_10;Helichrysum staechas;;+;101101
T1501_10;Aphyllanthes monspeliensis L.;;+;83171
T1501_10;Helianthemum hirtum (L.) Miller;;+;100930
T1501_10;Brachypodium retusum (Pers.) Beauv.;;+;86297
T1501_10;Quercus coccifera L.;;3;116672
T1501_10;Smilax aspera L.;;+;123987
T1501_10;Rosmarinus officinalis L.;;+;118865
T1501_10;Rubus ulmifolius Schott;;+;119373
T1501_10;Quercus lanuginosa;;+;116712
T1501_10;Viola alba Besser;;+;129492
T1501_10;Sorbus domestica L.;;+;124319
T1501_10;Thymus vulgaris L.;;+;126582
T1501_10;Teucrium chamaedrys L.;;+;125981
T1501_10;Rhamnus alaternus;;+;117526
T1501_10;Teucrium polium L.;;+;126019
T1501_10;Sanguisorba minor Scop.;;+;120753
T1501_10;Ulex parviflorus Pourret;;+;128127
T1501_10;Rubia peregrina L.;;+;118916
T1501_11;Brachypodium retusum (Pers.) Beauv.;;2;86297
T1501_11;Galium mollugo L.;;+;99473
T1501_11;Bupleurum fruticosum L.;;+;87051
T1501_11;Aphyllanthes monspeliensis L.;;+;83171
T1501_11;Coris monspeliensis L.;;+;92478
T1501_11;Limodorum abortivum (L.) Swartz;;+;106026
T1501_11;Argyrolobium zanonii (Turra) P. W. Ball;;+;83722
T1501_11;Fumana coridifolia;;+;99014
T1501_11;Helichrysum staechas;;+;101101
T1501_11;Juniperus oxycedrus L.;;+;104409
T1501_11;Cistus albidus L.;;3;91630
T1501_11;Avenula bromoides (Gouan) H. Scholz;;+;85431
T1501_11;Carex hallerana Asso;;+;88560
T1501_11;Odontites lutea (L.) Clairv.;;+;109838
T1501_11;Globularia alypum L.;;+;100335
T1501_11;Ononis minutissima L.;;+;110205
T1501_11;Laserpitium gallicum L.;;+;105071
T1501_11;Dactylis glomerata L.;;+;94207
T1501_11;Teucrium polium L.;;+;126019
T1501_11;Thymus vulgaris L.;;+;126582
T1501_11;Teucrium chamaedrys L.;;+;125981
T1501_11;Rosmarinus officinalis L.;;+;118865
T1501_11;Trinia glauca (L.) Dumort.;;+;127595
T1501_11;Quercus coccifera L.;;2;116672
T1501_11;Ulex parviflorus Pourret;;+;128127
T1501_12;Aphyllanthes monspeliensis L.;;+;83171
T1501_12;Helichrysum staechas;;+;101101
T1501_12;Clematis flammula L.;;+;91867
T1501_12;Fumana coridifolia;;+;99014
T1501_12;Pistacia lentiscus L.;;+;113744
T1501_12;Ononis minutissima L.;;+;110205
T1501_12;Asparagus acutifolius L.;;+;84264
T1501_12;Coris monspeliensis L.;;+;92478
T1501_12;Pistacia terebinthus L.;;+;113748
