NAME_RELEVE;SP_NAME;STRATUM;COVER;CD_NOM
T3401_1;Teucrium polium L.;;+;126019
T3401_1;Satureja montana L.;;+;120908
T3401_1;Staehelina dubia L.;;+;124842
T3401_1;Sedum anopetalum;;+;122118
T3401_1;Thymus vulgaris L.;;1;126582
T3401_1;Buxus sempervirens L.;;2;87143
T3401_1;Festuca ovina L.;;+;98425
T3401_1;Biscutella laevigata L.;;+;86045
T3401_1;Dianthus caryophyllus L.;;+;94717
T3401_1;Festuca glauca Vill.;;+;98258
T3401_1;Fumana coridifolia;;1;99014
T3401_1;Euphorbia spinosa L.;;1;97673
T3401_1;Brachypodium retusum (Pers.) Beauv.;;+;86297
T3401_1;Pistacia terebinthus L.;;+;113748
T3401_1;Rhamnus alaternus;;1;117526
T3401_1;Koeleria vallesiana (Honckeny) Gaudin;;1;104680
T3401_1;Juniperus oxycedrus L.;;1;104409
T3401_1;Juniperus phoenicea L.;;2;104410
T3401_1;Genista cinerea (Vill.) Dc.;;1;99735
T3401_1;Helianthemum apenninum (L.) Miller;;+;100896
T3401_2;Staehelina dubia L.;;+;124842
T3401_2;Teucrium montanum L.;;+;126008
T3401_2;Thymus serpyllum L.;;+;126573
T3401_2;Stipa capillata L.;;+;125135
T3401_2;Stipa juncea;;2;198017
T3401_2;Sedum nicaeense;;+;122216
T3401_2;Thymus vulgaris L.;;1;126582
T3401_2;Seseli montanum L.;;+;123037
T3401_2;Argyrolobium zanonii (Turra) P. W. Ball;;+;83722
T3401_2;Fumana thymifolia (L.) Spach ex Webb;;+;99032
T3401_2;Festuca glauca Vill.;;+;98258
T3401_2;Carex humilis Leysser;;+;88583
T3401_2;Erysimum helveticum (Jacq.) Dc.;;1;97215
T3401_2;Buxus sempervirens L.;;2;87143
T3401_2;Dianthus caryophyllus L.;;+;94717
T3401_2;Carex hallerana Asso;;+;88560
T3401_2;Aphyllanthes monspeliensis L.;;1;83171
T3401_2;Galium mollugo L.;;+;99473
T3401_2;Amelanchier ovalis Medicus;;+;82103
T3401_2;Ononis minutissima L.;;+;110205
T3401_2;Phillyrea latifolia L.;;1;113148
T3401_2;Globularia alypum L.;;+;100335
T3401_2;Juniperus oxycedrus L.;;+;104409
T3401_2;Quercus lanuginosa;;+;116712
T3401_2;Iris lutescens Lam.;;1;103749
T3401_2;Helianthemum apenninum (L.) Miller;;+;100896
T3401_2;Juniperus phoenicea L.;;4;104410
T3401_2;Koeleria vallesiana (Honckeny) Gaudin;;+;104680
T3401_2;Pinus halepensis Miller;;+;113665
T3401_2;Helianthemum italicum;;+;100936
T3401_2;Genista cinerea (Vill.) Dc.;;2;99735
T3401_2;Pistacia terebinthus L.;;1;113748
T3401_3;Sedum anopetalum;;+;122118
T3401_3;Thymus vulgaris L.;;2;126582
T3401_3;Brachypodium pinnatum (L.) Beauv.;;+;86289
