NAME_RELEVE;SP_NAME;STRATUM;COVER;CD_NOM
T1401_1;Saxifraga granulata L.;;+;121065
T1401_1;Trisetum flavescens (L.) Beauv.;;+;127660
T1401_1;Veronica chamaedrys L.;;+;128832
T1401_1;Rhinanthus mediterraneus (Sterneck) Adamovic;;+;117613
T1401_1;Succisa praemorsa;;+;125294
T1401_1;Trifolium pratense L.;;+;127439
T1401_1;Taraxacum officinale Weber;;+;125677
T1401_1;Tragopogon pratensis L.;;+;127029
T1401_1;Vicia hirsuta (L.) S. F. Gray;;+;129191
T1401_1;Trifolium filiforme;;+;198631
T1401_1;Stellaria graminea L.;;+;125000
T1401_1;Rumex acetosa L.;;+;119418
T1401_1;Vicia sepium L.;;+;129305
T1401_1;Vicia sativa L.;;+;129298
T1401_1;Primula officinalis;;+;115900
T1401_1;Ranunculus acer;;+;116903
T1401_1;Festuca pratensis Hudson;;+;98460
T1401_1;Bromus erectus Hudson;;+;86601
T1401_1;Crepis biennis L.;;+;93015
T1401_1;Avenula pubescens (Hudson) Dumort.;;+;85439
T1401_1;Alopecurus pratensis L.;;+;81656
T1401_1;Arrhenatherum elatius (L.) Beauv. ex J. & C. Presl;;+;83912
T1401_1;Dactylis glomerata L.;;+;94207
T1401_1;Cerastium fontanum Baumg.;;+;90008
T1401_1;Anthoxanthum odoratum L.;;+;82922
T1401_1;Agrostis capillaris L.;;+;80591
T1401_1;Allium scorodoprasum L.;;+;81510
T1401_1;Cynosurus cristatus L.;;+;93860
T1401_1;Festuca fallax Thuill.;;+;98218
T1401_1;Centaurea jacea L.;;+;89619
T1401_1;Ajuga reptans L.;;+;80990
T1401_1;Plantago lanceolata L.;;+;113893
T1401_1;Galium mollugo L.;;+;99473
T1401_1;Leontodon hispidus L.;;+;105502
T1401_1;Lolium perenne L.;;+;106499
T1401_1;Leucanthemum vulgare Lam.;;+;105817
T1401_1;Luzula campestris (L.) Dc.;;+;106818
T1401_1;Lotus corniculatus L.;;+;106653
T1401_1;Lathyrus pratensis L.;;+;105247
T1401_1;Knautia arvensis (L.) Coulter;;+;104516
T1401_1;Hypochoeris radicata L.;;+;446973
T1401_1;Fragaria vesca L.;;+;98865
T1401_1;Lysimachia nummularia L.;;+;107073
T1401_1;Holcus lanatus L.;;+;102900
T1401_1;Poa pratensis L.;;+;114332
T1401_1;Heracleum sphondylium L.;;+;101300
T1401_10;Senecio jacobaea L.;;+;122636
T1401_10;Sanguisorba officinalis L.;;+;120758
T1401_10;Succisa praemorsa;;+;125294
T1401_10;Trifolium filiforme;;+;198631
T1401_10;Veronica chamaedrys L.;;+;128832
T1401_10;Saxifraga granulata L.;;+;121065
T1401_10;Tragopogon pratensis L.;;+;127029
T1401_10;Trisetum flavescens (L.) Beauv.;;+;127660
T1401_10;Stellaria graminea L.;;+;125000
T1401_10;Stachys officinalis (L.) Trevisan;;+;124797
T1401_10;Trifolium pratense L.;;+;127439
T1401_10;Rhinanthus alectorolophus (Scop.) Pollich;;+;117587
T1401_10;Ranunculus acer;;+;116903
T1401_10;Rumex acetosa L.;;+;119418
T1401_10;Cerastium fontanum Baumg.;;+;90008
