NAME_RELEVE;SP_NAME;STRATUM;COVER;CD_NOM
T0906_1;Teucrium aureum Schreber;;+;125972
T0906_1;Teucrium chamaedrys L.;;+;125981
T0906_1;Thymus vulgaris L.;;1;126582
T0906_1;Teucrium montanum L.;;+;126008
T0906_1;Convolvulus cantabrica L.;;+;92308
T0906_1;Fumana thymifolia (L.) Spach ex Webb;;+;99032
T0906_1;Coris monspeliensis L.;;+;92478
T0906_1;Genista scorpius (L.) Dc.;;+;99815
T0906_1;Aphyllanthes monspeliensis L.;;2;83171
T0906_1;Erica multiflora L.;;+;96683
T0906_1;Fumana coridifolia;;2;99014
T0906_1;Festuca duriuscula;;1;98205
T0906_1;Avenula bromoides (Gouan) H. Scholz;;+;85431
T0906_1;Buxus sempervirens L.;;+;87143
T0906_1;Brachypodium retusum (Pers.) Beauv.;;1;86297
T0906_1;Euphorbia serrata L.;;+;97667
T0906_1;Dorycnium pentaphyllum Scop. =suffruticosum;;1;95284
T0906_1;Rosmarinus officinalis L.;;5;118865
T0906_1;Staehelina dubia L.;;+;124842
T0906_1;Lavandula latifolia Medicus;;1;105312
T0906_1;Quercus ilex L.;;+;116704
T0906_1;Prunus mahaleb L.;;+;116096
T0906_1;Quercus coccifera L.;;+;116672
T0906_1;Stipa juncea;;1;198017
T0906_1;Rhamnus saxatilis;;+;117551
T0906_1;Lonicera implexa Aiton;;+;106570
T0906_1;Pinus laricio;;+;113671
T0906_1;Helianthemum pilosum (L.) Pers.;;+;100968
T0906_1;Helichrysum staechas;;+;101101
T0906_1;Rhamnus alaternus;;+;117526
T0906_1;Ononis minutissima L.;;1;110205
T0906_1;Juniperus oxycedrus L.;;1;104409
T0906_10;Teucrium aureum Schreber;;+;125972
T0906_10;Genista scorpius (L.) Dc.;;+;99815
T0906_10;Buxus sempervirens L.;;2;87143
T0906_10;Dorycnium pentaphyllum Scop. =suffruticosum;;+;95284
T0906_10;Carex hallerana Asso;;+;88560
T0906_10;Euphorbia serrata L.;;+;97667
T0906_10;Fumana coridifolia;;1;99014
T0906_10;Erica multiflora L.;;3;96683
T0906_10;Centaurea pectinata L.;;+;89663
T0906_10;Asphodelus ramosus L.;;+;84372
T0906_10;Aphyllanthes monspeliensis L.;;1;83171
T0906_10;Quercus ilex L.;;+;116704
T0906_10;Rosmarinus officinalis L.;;2;118865
T0906_10;Staehelina dubia L.;;+;124842
T0906_10;Juniperus oxycedrus L.;;+;104409
T0906_10;Helianthemum canum (L.) Baumg.;;2;100905
T0906_10;Helichrysum staechas;;3;101101
T0906_10;Helianthemum pilosum (L.) Pers.;;+;100968
T0906_10;Juniperus phoenicea L.;;1;104410
T0906_10;Phillyrea angustifolia L.;;+;113142
T0906_10;Globularia alypum L.;;2;100335
T0906_10;Lavandula latifolia Medicus;;+;105312
T0906_10;Pinus laricio;;2;113671
T0906_11;Teucrium aureum Schreber;;+;125972
T0906_11;Teucrium chamaedrys L.;;+;125981
T0906_11;Thymus vulgaris L.;;+;126582
T0906_11;Genista scorpius (L.) Dc.;;+;99815
T0906_11;Erica multiflora L.;;1;96683
T0906_11;Buxus sempervirens L.;;+;87143
T0906_11;Fumana coridifolia;;1;99014
T0906_11;Aphyllanthes monspeliensis L.;;+;83171
T0906_11;Galium pumilum Murray;;+;99511
T0906_11;Rubia peregrina L.;;+;118916
T0906_11;Staehelina dubia L.;;1;124842
T0906_11;Globularia alypum L.;;2;100335
T0906_11;Helianthemum canum (L.) Baumg.;;1;100905
T0906_11;Juniperus oxycedrus L.;;+;104409
T0906_11;Rosmarinus officinalis L.;;3;118865
T0906_11;Quercus ilex L.;;+;116704
T0906_11;Pinus laricio;;2;113671
T0906_11;Helichrysum staechas;;+;101101
T0906_11;Lavandula latifolia Medicus;;+;105312
T0906_11;Juniperus phoenicea L.;;1;104410
T0906_11;Quercus lanuginosa;;+;116712
T0906_11;Phillyrea angustifolia L.;;+;113142
T0906_12;Thymus vulgaris L.;;+;126582
T0906_12;Dorycnium pentaphyllum Scop. =suffruticosum;;+;95284
T0906_12;Buxus sempervirens L.;;1;87143
T0906_12;Erica multiflora L.;;3;96683
T0906_12;Genista scorpius (L.) Dc.;;+;99815
T0906_12;Fumana coridifolia;;+;99014
T0906_12;Asphodelus ramosus L.;;+;84372
T0906_12;Phillyrea angustifolia L.;;+;113142
T0906_12;Quercus coccifera L.;;+;116672
T0906_12;Quercus ilex L.;;+;116704
T0906_12;Rubia peregrina L.;;1;118916
T0906_12;Staehelina dubia L.;;1;124842
T0906_12;Juniperus phoenicea L.;;1;104410
T0906_12;Helianthemum canum (L.) Baumg.;;+;100905
T0906_12;Rosmarinus officinalis L.;;3;118865
T0906_12;Juniperus oxycedrus L.;;+;104409
T0906_12;Pinus laricio;;2;113671
T0906_13;Teucrium aureum Schreber;;+;125972
T0906_13;Thymus vulgaris L.;;+;126582
T0906_13;Euphorbia serrata L.;;+;97667
T0906_13;Aphyllanthes monspeliensis L.;;2;83171
T0906_13;Bupleurum rigidum L.;;+;87093
T0906_13;Dorycnium pentaphyllum Scop. =suffruticosum;;1;95284
T0906_13;Genista scorpius (L.) Dc.;;+;99815
T0906_13;Carex hallerana Asso;;2;88560
T0906_13;Daphne gnidium L.;;+;94427
T0906_13;Erica multiflora L.;;3;96683
T0906_13;Carex flacca Schreber;;+;88510
T0906_13;Centaurea pectinata L.;;+;89663
T0906_13;Brachypodium retusum (Pers.) Beauv.;;+;86297
T0906_13;Euphorbia characias L.;;+;97478
T0906_13;Fumana coridifolia;;1;99014
T0906_13;Buxus sempervirens L.;;+;87143
T0906_13;Staehelina dubia L.;;1;124842
T0906_13;Lavandula latifolia Medicus;;+;105312
T0906_13;Phillyrea angustifolia L.;;+;113142
T0906_13;Pinus laricio;;+;113671
T0906_13;Juniperus oxycedrus L.;;+;104409
T0906_13;Rubia peregrina L.;;+;118916
T0906_13;Stipa juncea;;1;198017
T0906_13;Lithospermum fruticosum;;+;106387
T0906_13;Quercus coccifera L.;;+;116672
T0906_13;Quercus ilex L.;;+;116704
T0906_13;Helianthemum pilosum (L.) Pers.;;+;100968
T0906_13;Globularia vulgaris L.;;+;100356
T0906_13;Rosmarinus officinalis L.;;3;118865
T0906_13;Globularia alypum L.;;+;100335
T0906_14;Viburnum tinus L.;;+;129092
T0906_14;Thymus vulgaris L.;;+;126582
T0906_14;Campanula glomerata L.;;+;87652
T0906_14;Argyrolobium zanonii (Turra) P. W. Ball;;+;83722
T0906_14;Carex hallerana Asso;;+;88560
T0906_14;Fumana coridifolia;;1;99014
T0906_14;Aphyllanthes monspeliensis L.;;2;83171
T0906_14;Coris monspeliensis L.;;+;92478
T0906_14;Erica multiflora L.;;3;96683
T0906_14;Genista pilosa L.;;+;99798
T0906_14;Daphne gnidium L.;;+;94427
T0906_14;Brachypodium retusum (Pers.) Beauv.;;+;86297
T0906_14;Genista scorpius (L.) Dc.;;1;99815
T0906_14;Leuzea conifera (L.) Dc.;;+;105855
T0906_14;Stipa juncea;;+;198017
T0906_14;Helianthemum apenninum (L.) Miller;;+;100896
T0906_14;Smilax aspera L.;;+;123987
T0906_14;Quercus coccifera L.;;+;116672
T0906_14;Quercus ilex L.;;+;116704
T0906_14;Globularia vulgaris L.;;1;100356
T0906_14;Rosmarinus officinalis L.;;4;118865
T0906_14;Rubia peregrina L.;;+;118916
T0906_14;Helichrysum staechas;;+;101101
T0906_14;Globularia alypum L.;;+;100335
T0906_14;Lonicera etrusca G. Santi;;+;106565
T0906_14;Ononis minutissima L.;;+;110205
T0906_14;Phillyrea angustifolia L.;;+;113142
T0906_14;Lithospermum fruticosum;;+;106387
T0906_14;Rhamnus alaternus;;+;117526
T0906_15;Thymus vulgaris L.;;2;126582
T0906_15;Teucrium aureum Schreber;;+;125972
T0906_15;Asperula cynanchica L.;;+;84306
T0906_15;Festuca duriuscula;;1;98205
T0906_15;Anthyllis vulneraria L.;;+;82999
T0906_15;Fumana coridifolia;;1;99014
T0906_15;Coris monspeliensis L.;;1;92478
T0906_15;Genista scorpius (L.) Dc.;;1;99815
T0906_15;Galium mollugo L.;;+;99473
T0906_15;Erica multiflora L.;;4;96683
T0906_15;Aphyllanthes monspeliensis L.;;2;83171
T0906_15;Buxus sempervirens L.;;+;87143
T0906_15;Sesleria caerulea (L.) Ard.;;+;123071
T0906_15;Helianthemum pilosum (L.) Pers.;;+;100968
T0906_15;Helianthemum canum (L.) Baumg.;;1;100905
T0906_15;Juniperus oxycedrus L.;;+;104409
T0906_15;Globularia vulgaris L.;;1;100356
T0906_15;Iberis linifolia Loefl.;;+;103461
T0906_15;Helichrysum staechas;;+;101101
T0906_15;Quercus ilex L.;;+;116704
T0906_15;Phillyrea angustifolia L.;;+;113142
T0906_15;Lavandula latifolia Medicus;;+;105312
T0906_15;Stipa juncea;;+;198017
T0906_15;Rosmarinus officinalis L.;;+;118865
T0906_15;Juniperus phoenicea L.;;+;104410
T0906_15;Globularia alypum L.;;+;100335
T0906_15;Sedum nicaeense;;+;122216
T0906_15;Rhamnus alaternus;;+;117526
T0906_16;Thymus vulgaris L.;;+;126582
T0906_16;Coris monspeliensis L.;;1;92478
T0906_16;Galium mollugo L.;;+;99473
T0906_16;Genista scorpius (L.) Dc.;;+;99815
T0906_16;Aphyllanthes monspeliensis L.;;2;83171
T0906_16;Brachypodium retusum (Pers.) Beauv.;;+;86297
T0906_16;Buxus sempervirens L.;;+;87143
T0906_16;Fumana coridifolia;;1;99014
T0906_16;Erica multiflora L.;;3;96683
T0906_16;Daphne gnidium L.;;+;94427
T0906_16;Cistus salvifolius L.;;+;91715
T0906_16;Anthyllis vulneraria L.;;+;82999
T0906_16;Phillyrea angustifolia L.;;+;113142
T0906_16;Lavandula latifolia Medicus;;+;105312
T0906_16;Juniperus phoenicea L.;;+;104410
T0906_16;Rosmarinus officinalis L.;;3;118865
T0906_16;Ononis minutissima L.;;+;110205
T0906_16;Juniperus oxycedrus L.;;+;104409
T0906_16;Schoenus nigricans L.;;1;121581
T0906_16;Quercus ilex L.;;+;116704
T0906_16;Helianthemum italicum;;+;100936
T0906_16;Hippocrepis comosa L.;;+;102842
T0906_16;Stipa juncea;;1;198017
T0906_16;Helichrysum staechas;;+;101101
T0906_17;Thymus vulgaris L.;;+;126582
T0906_17;Erica multiflora L.;;3;96683
T0906_17;Genista pilosa L.;;+;99798
T0906_17;Brachypodium retusum (Pers.) Beauv.;;+;86297
T0906_17;Fumana coridifolia;;1;99014
T0906_17;Aphyllanthes monspeliensis L.;;2;83171
T0906_17;Buxus sempervirens L.;;+;87143
T0906_17;Asphodelus ramosus L.;;+;84372
T0906_17;Dorycnium pentaphyllum Scop. =suffruticosum;;+;95284
T0906_17;Coris monspeliensis L.;;+;92478
T0906_17;Carex hallerana Asso;;+;88560
