NAME_RELEVE;SP_NAME;STRATUM;COVER;CD_NOM
T0201_1;Brachypodium pinnatum (L.) Beauv.;;+;86289
T0201_1;Carex flacca Schreber;;+;88510
T0201_1;Centaurea nigra L.;;+;89653
T0201_1;Avenula pratensis (L.) Dumort.;;+;85438
T0201_1;Galeopsis ladanum L.;;+;99305
T0201_1;Gymnadenia conopsea (L.) R. Br.;;+;100607
T0201_1;Koeleria cristata;;+;193739
T0201_1;Gentiana germanica;;+;99889
T0201_1;Crataegus laevigata (Poiret) Dc.;;+;92864
T0201_1;Carlina vulgaris L.;;+;89180
T0201_1;Festuca ovina L.;;+;98425
T0201_1;Asperula cynanchica L.;;+;84306
T0201_1;Leontodon hispidus L.;;+;105502
T0201_1;Daucus carota L.;;+;94503
T0201_1;Briza media L.;;+;86490
T0201_1;Hieracium pilosella L.;;+;102352
T0201_1;Juniperus communis L.;;+;104397
T0201_1;Lotus corniculatus L.;;+;106653
T0201_1;Thymus serpyllum L.;;+;126573
T0201_1;Quercus pedunculata;;+;116742
T0201_1;Linum catharticum L.;;+;106288
T0201_1;Pimpinella saxifraga L.;;+;113596
T0201_1;Ranunculus bulbosus L.;;+;116952
T0201_1;Scabiosa columbaria L.;;+;121334
T0201_1;Sanguisorba minor Scop.;;+;120753
T0201_1;Orchis maculata;;+;110910
T0201_1;Medicago lupulina L.;;+;107649
T0201_1;Prunella vulgaris L.;;+;116012
T0201_10;Gentiana germanica;;+;99889
T0201_10;Hypericum perforatum L.;;+;103316
T0201_10;Asperula cynanchica L.;;+;84306
T0201_10;Centaurea nigra L.;;+;89653
T0201_10;Hieracium umbellatum L.;;+;102671
T0201_10;Dactylis glomerata L.;;+;94207
T0201_10;Carex flacca Schreber;;+;88510
T0201_10;Knautia arvensis (L.) Coulter;;+;104516
T0201_10;Arrhenatherum elatius (L.) Beauv. ex J. & C. Presl;;+;83912
T0201_10;Brachypodium pinnatum (L.) Beauv.;;+;86289
T0201_10;Centaurea scabiosa L.;;+;89697
T0201_10;Carlina vulgaris L.;;+;89180
T0201_10;Cirsium acaule Scop.;;+;91274
T0201_10;Achillea millefolium L.;;+;79908
T0201_10;Helianthemum nummularium (L.) Miller;;+;100956
T0201_10;Pimpinella saxifraga L.;;+;113596
T0201_10;Origanum vulgare L.;;+;111289
T0201_10;Leucanthemum vulgare Lam.;;+;105817
T0201_10;Polygala vulgaris L.;;+;114595
T0201_10;Viola hirta L.;;+;129586
T0201_10;Parnassia palustris L.;;+;112426
T0201_10;Stachys annuus;;+;124741
