NAME_RELEVE;SP_NAME;STRATUM;COVER;CD_NOM
T0021_1;Ligustrum vulgare L.;;2;105966
T0021_1;Acer pseudoplatanus L.;;+;79783
T0021_1;Hedera helix L.;;3;100787
T0021_1;Fagus silvatica;;5;97947
T0021_1;Crataegus monogyna Jacq.;;+;92876
T0021_1;Rosa arvensis Hudson;;2;118016
T0021_1;Anemone nemorosa L.;;1;82637
T0021_1;Euonymus latifolius (L.) Miller;;+;609983
T0021_1;Ilex aquifolium L.;;+;103514
T0021_1;Viola silvestris;;+;129696
T0021_1;Carex flacca Schreber;;2;88510
T0021_1;Viburnum opulus L.;;+;129087
T0021_1;Carpinus betulus L.;;1;89200
T0021_1;Quercus sessiliflora;;+;116768
T0021_1;Fraxinus excelsior L.;;+;98921
T0021_1;Melica uniflora Retz.;;3;107880
T0021_1;Prunus avium L.;;1;116043
T0021_1;Daphne laureola L.;;1;94432
T0021_1;Acer campestre L.;;1;79734
T0021_1;Brachypodium pinnatum (L.) Beauv.;;1;86289
T0021_1;Lonicera periclymenum L.;;+;106581
T0021_1;Rubus fruticosus;;2;119097
T0021_1;Cornus sanguinea L.;;1;92501
T0021_1;Euphorbia amygdaloides L.;;1;97452
T0021_10;Viola hirta L.;;1;129586
T0021_10;Acer campestre L.;;1;79734
T0021_10;Rubus fruticosus;;+;119097
T0021_10;Cornus sanguinea L.;;1;92501
T0021_10;Buxus sempervirens L.;;4;87143
T0021_10;Viburnum lantana L.;;1;129083
T0021_10;Ctenidium molluscum;;1;5998
T0021_10;Viola silvestris;;1;129696
T0021_10;Fragaria vesca L.;;+;98865
T0021_10;Crataegus monogyna Jacq.;;1;92876
T0021_10;Rosa arvensis Hudson;;+;118016
T0021_10;Fagus silvatica;;4;97947
T0021_10;Quercus pedunculata;;3;116742
T0021_10;Corylus avellana L.;;2;92606
T0021_10;Brachypodium sylvaticum (Hudson) Beauv.;;+;86305
T0021_10;Carpinus betulus L.;;1;89200
T0021_10;Eurhynchium striatum;;1;5873
T0021_10;Cephalanthera cucullata Boiss. & Heldr.;;1;190462
T0021_11;Fraxinus excelsior L.;;1;98921
T0021_11;Eurhynchium striatum;;1;5873
T0021_11;Buxus sempervirens L.;;3;87143
T0021_11;Viola hirta L.;;+;129586
T0021_11;Primula officinalis;;+;115900
T0021_11;Fragaria vesca L.;;+;98865
T0021_11;Quercus pedunculata;;1;116742
T0021_11;Corylus avellana L.;;+;92606
T0021_11;Brachypodium sylvaticum (Hudson) Beauv.;;+;86305
T0021_11;Helleborus foetidus L.;;+;101188
T0021_11;Fagus silvatica;;5;97947
T0021_11;Viola silvestris;;+;129696
T0021_11;Viburnum lantana L.;;+;129083
T0021_11;Vincetoxicum officinale;;+;129482
T0021_11;Cornus sanguinea L.;;+;92501
T0021_12;Campanula trachelium L.;;+;87742
T0021_12;Ligustrum vulgare L.;;+;105966
T0021_12;Corylus avellana L.;;1;92606
T0021_12;Viola hirta L.;;1;129586
T0021_12;Taraxacum officinale Weber;;+;125677
T0021_12;Fragaria vesca L.;;1;98865
T0021_12;Crataegus monogyna Jacq.;;+;92876
T0021_12;Hedera helix L.;;1;100787
T0021_12;Euonymus latifolius (L.) Miller;;+;609983
T0021_12;Rubus fruticosus;;1;119097
T0021_12;Anemone nemorosa L.;;1;82637
T0021_12;Vincetoxicum officinale;;1;129482
T0021_12;Hypericum hirsutum L.;;+;103287
T0021_12;Mercurialis perennis;;2;108361
T0021_12;Fagus silvatica;;5;97947
T0021_12;Rosa arvensis Hudson;;+;118016
T0021_12;Lamium galeobdolon;;+;104876
T0021_12;Sorbus aucuparia L.;;1;124308
T0021_12;Primula officinalis;;1;115900
T0021_12;Acer campestre L.;;1;79734
T0021_12;Cornus mas L.;;1;92497
T0021_12;Ctenidium molluscum;;1;5998
T0021_12;Carex digitata L.;;1;88470
T0021_13;Sorbus torminalis (L.) Crantz;;1;124346
T0021_13;Prunus avium L.;;+;116043
T0021_13;Thuidium tamariscinum;;1;5426
T0021_13;Anemone nemorosa L.;;1;82637
T0021_13;Lonicera periclymenum L.;;+;106581
T0021_13;Rubus fruticosus;;+;119097
T0021_13;Orchis mascula (L.) L.;;+;110914
T0021_13;Corylus avellana L.;;1;92606
T0021_13;Viburnum lantana L.;;+;129083
T0021_13;Rosa arvensis Hudson;;+;118016
T0021_13;Mercurialis perennis;;2;108361
T0021_13;Fagus silvatica;;5;97947
T0021_13;Ligustrum vulgare L.;;1;105966
T0021_13;Cephalanthera cucullata Boiss. & Heldr.;;1;190462
T0021_13;Viola silvestris;;1;129696
T0021_13;Polygonatum multiflorum (L.) All.;;+;114611
T0021_13;Ajuga reptans L.;;+;80990
T0021_13;Hedera helix L.;;+;100787
T0021_13;Helleborus foetidus L.;;+;101188
T0021_13;Campanula trachelium L.;;+;87742
T0021_13;Cornus sanguinea L.;;+;92501
T0021_13;Carpinus betulus L.;;1;89200
T0021_13;Carex digitata L.;;1;88470
T0021_13;Acer campestre L.;;2;79734
T0021_13;Daphne laureola L.;;+;94432
T0021_13;Ctenidium molluscum;;3;5998
T0021_13;Eurhynchium striatum;;1;5873
T0021_13;Bromus ramosus Hudson;;+;86733
T0021_13;Brachythecium rutabulum (Hedw.) B;;1;5826
T0021_13;Fragaria vesca L.;;+;98865
T0021_13;Melica uniflora Retz.;;1;107880
T0021_13;Primula officinalis;;+;115900
T0021_13;Euphorbia amygdaloides L.;;+;97452
T0021_13;Crataegus monogyna Jacq.;;1;92876
T0021_13;Convallaria majalis L.;;+;92282
T0021_13;Euonymus latifolius (L.) Miller;;+;609983
T0021_13;Taraxacum officinale Weber;;+;125677
T0021_13;Quercus sessiliflora;;+;116768
T0021_13;Fraxinus excelsior L.;;+;98921
T0021_13;Viola hirta L.;;+;129586
T0021_14;Cephalanthera cucullata Boiss. & Heldr.;;+;190462
T0021_14;Prunus spinosa L.;;+;116142
T0021_14;Potentilla fragariastrum;;+;115482
T0021_14;Mercurialis perennis;;1;108361
T0021_14;Crataegus laevigata (Poiret) Dc.;;2;92864
T0021_14;Fagus silvatica;;5;97947
T0021_14;Quercus sessiliflora;;1;116768
T0021_14;Rubus fruticosus;;+;119097
T0021_14;Lamium galeobdolon;;+;104876
T0021_14;Daphne mezereum L.;;+;94435
T0021_14;Primula officinalis;;+;115900
T0021_14;Carpinus betulus L.;;2;89200
T0021_14;Anemone nemorosa L.;;2;82637
T0021_14;Heracleum sphondylium L.;;+;101300
T0021_14;Hedera helix L.;;3;100787
T0021_14;Quercus pedunculata;;1;116742
T0021_14;Rosa arvensis Hudson;;+;118016
T0021_14;Sorbus torminalis (L.) Crantz;;1;124346
T0021_14;Rubus idaeus L.;;+;119149
T0021_14;Aquilegia vulgaris L.;;+;83267
T0021_14;Tilia platyphyllos Scop.;;1;126650
T0021_14;Viburnum lantana L.;;1;129083
T0021_14;Hypnum cupressiforme;;+;6033
T0021_14;Phyteuma spicatum L.;;+;113407
T0021_14;Viola silvestris;;+;129696
T0021_14;Fragaria vesca L.;;+;98865
T0021_14;Hypericum hirsutum L.;;+;103287
T0021_14;Cornus mas L.;;1;92497
T0021_14;Ctenidium molluscum;;1;5998
T0021_14;Corylus avellana L.;;2;92606
T0021_14;Acer campestre L.;;1;79734
T0021_14;Crataegus monogyna Jacq.;;1;92876
T0021_14;Euonymus latifolius (L.) Miller;;1;609983
T0021_14;Polygonatum odoratum (Miller) Druce;;+;114612
T0021_14;Stachys officinalis (L.) Trevisan;;+;124797
T0021_14;Cornus sanguinea L.;;2;92501
T0021_14;Ajuga reptans L.;;+;80990
T0021_14;Ligustrum vulgare L.;;1;105966
T0021_15;Rosa arvensis Hudson;;+;118016
T0021_15;Viburnum lantana L.;;1;129083
T0021_15;Helleborus foetidus L.;;+;101188
T0021_15;Carpinus betulus L.;;2;89200
T0021_15;Crataegus monogyna Jacq.;;+;92876
T0021_15;Rosa canina L.;;+;118073
T0021_15;Tilia platyphyllos Scop.;;1;126650
T0021_15;Buxus sempervirens L.;;4;87143
T0021_15;Hedera helix L.;;3;100787
T0021_15;Quercus pedunculata;;2;116742
T0021_15;Daphne laureola L.;;1;94432
T0021_15;Rhamnus cathartica;;1;117530
T0021_15;Fraxinus excelsior L.;;1;98921
T0021_15;Ligustrum vulgare L.;;2;105966
T0021_15;Polygonatum odoratum (Miller) Druce;;2;114612
T0021_15;Melica uniflora Retz.;;1;107880
T0021_15;Carex digitata L.;;1;88470
T0021_15;Cornus sanguinea L.;;1;92501
T0021_15;Fagus silvatica;;4;97947
T0021_15;Prunus avium L.;;1;116043
T0021_15;Acer campestre L.;;1;79734
T0021_15;Campanula persicifolia L.;;+;87693
T0021_15;Mercurialis perennis;;1;108361
T0021_16;Acer pseudoplatanus L.;;+;79783
T0021_16;Orchis mascula (L.) L.;;+;110914
T0021_16;Cornus sanguinea L.;;+;92501
T0021_16;Rosa arvensis Hudson;;+;118016
T0021_16;Neottia nidus-avis (L.) L. C. M. Richard;;+;109506
T0021_16;Convallaria majalis L.;;+;92282
T0021_16;Lonicera periclymenum L.;;+;106581
T0021_16;Ligustrum vulgare L.;;1;105966
T0021_16;Tamus communis L.;;+;125447
T0021_16;Polygonatum odoratum (Miller) Druce;;+;114612
T0021_16;Cephalanthera cucullata Boiss. & Heldr.;;1;190462
T0021_16;Mercurialis perennis;;3;108361
T0021_16;Carpinus betulus L.;;2;89200
T0021_16;Corylus avellana L.;;1;92606
T0021_16;Mespilus germanica L.;;+;108421
T0021_16;Quercus pedunculata;;2;116742
T0021_16;Fagus silvatica;;4;97947
T0021_16;Crataegus monogyna Jacq.;;+;92876
T0021_16;Pirus malus;;+;116593
T0021_16;Anemone nemorosa L.;;2;82637
T0021_16;Crataegus laevigata (Poiret) Dc.;;+;92864
T0021_16;Polygonatum multiflorum (L.) All.;;+;114611
T0021_16;Viola silvestris;;+;129696
T0021_16;Fraxinus excelsior L.;;1;98921
T0021_16;Acer campestre L.;;1;79734
T0021_17;Daphne mezereum L.;;+;94435
T0021_17;Ctenidium molluscum;;1;5998
T0021_17;Rosa arvensis Hudson;;1;118016
T0021_17;Fagus silvatica;;5;97947
T0021_17;Cephalanthera cucullata Boiss. & Heldr.;;+;190462
T0021_17;Corylus avellana L.;;1;92606
T0021_17;Brachypodium sylvaticum (Hudson) Beauv.;;+;86305
T0021_17;Convallaria majalis L.;;+;92282
T0021_17;Carpinus betulus L.;;1;89200
T0021_17;Melica uniflora Retz.;;1;107880
T0021_17;Brachythecium rutabulum (Hedw.) B;;1;5826
T0021_17;Prunus avium L.;;+;116043
T0021_17;Viola silvestris;;1;129696
T0021_17;Acer campestre L.;;3;79734
T0021_17;Cornus mas L.;;1;92497
T0021_17;Crataegus monogyna Jacq.;;1;92876
T0021_17;Primula officinalis;;1;115900
T0021_17;Carex digitata L.;;+;88470
T0021_17;Sorbus torminalis (L.) Crantz;;+;124346
T0021_17;Viburnum opulus L.;;+;129087
T0021_17;Hedera helix L.;;3;100787
T0021_17;Viburnum lantana L.;;+;129083
T0021_17;Fraxinus excelsior L.;;1;98921
T0021_17;Mercurialis perennis;;2;108361
T0021_17;Cornus sanguinea L.;;1;92501
T0021_17;Acer pseudoplatanus L.;;1;79783
T0021_17;Anemone nemorosa L.;;2;82637
T0021_17;Tamus communis L.;;+;125447
T0021_17;Ligustrum vulgare L.;;3;105966
T0021_18;Corylus avellana L.;;2;92606
T0021_18;Acer campestre L.;;2;79734
T0021_18;Geranium robertianum L.;;+;100142
T0021_18;Anemone nemorosa L.;;2;82637
T0021_18;Buxus sempervirens L.;;3;87143
T0021_18;Acer pseudoplatanus L.;;+;79783
T0021_18;Tilia platyphyllos Scop.;;3;126650
T0021_18;Crataegus laevigata (Poiret) Dc.;;1;92864
