NAME_RELEVE;SP_NAME;STRATUM;COVER;CD_NOM
T2051_1;Astragalus monspessulanus L.;;+;84869
T2051_1;Festuca varia Haenke;;3;98598
T2051_1;Hieracium auricula;;+;101672
T2051_1;Carex caryophyllea Latourr.;;+;88415
T2051_1;Lotus corniculatus L.;;+;106653
T2051_1;Poa alpina L.;;+;114105
T2051_1;Potentilla valderia L.;;2;115687
T2051_1;Minuartia verna (L.) Hiern;;+;108621
T2051_1;Veronica fruticulosa L.;;+;128872
T2051_1;Statice montana;;+;124913
T2051_1;Potentilla grandiflora L.;;+;115498
T2051_1;Trifolium pratense L.;;+;127439
T2051_1;Rumex acetosella L.;;+;119419
T2051_1;Silene nutans L.;;+;123568
T2051_1;Thymus serpyllum L.;;1;126573
T2051_1;Sempervivum arachnoideum L.;;+;122419
T2051_1;Plantago serpentina;;1;113961
T2051_1;Myosotis silvatica;;+;109104
T2051_2;Hieracium auricula;;1;101672
T2051_2;Helianthemum nummularium (L.) Miller;;+;100956
T2051_2;Dianthus furcatus Balbis;;+;94743
T2051_2;Festuca spadicea;;+;98543
T2051_2;Galium rubrum L.;;+;192690
T2051_2;Festuca varia Haenke;;4;98598
T2051_2;Dianthus pavonius Tausch;;+;94793
T2051_2;Aster alpinus L.;;+;84622
T2051_2;Campanula rotundifolia L.;;+;87720
T2051_2;Juniperus communis L.;;1;104397
T2051_2;Festuca duriuscula;;1;98205
T2051_2;Antennaria dioica (L.) Gaertner;;1;82796
T2051_2;Carex sempervirens Vill.;;3;88865
T2051_2;Gentiana verna L.;;+;99953
T2051_2;Cerastium arvense L.;;+;89968
T2051_2;Sempervivum arachnoideum L.;;+;122419
T2051_2;Sempervivum montanum L.;;+;122467
T2051_2;Veronica fruticulosa L.;;+;128872
T2051_2;Minuartia verna (L.) Hiern;;+;108621
T2051_2;Rumex acetosella L.;;+;119419
T2051_2;Luzula spicata (L.) Dc.;;+;106859
T2051_2;Veronica allionei;;2;128787
T2051_2;Silene rupestris L.;;+;123623
T2051_2;Thymus serpyllum L.;;2;126573
T2051_2;Potentilla valderia L.;;2;115687
T2051_2;Potentilla grandiflora L.;;+;115498
T2051_2;Statice montana;;+;124913
T2051_3;Galium rubrum L.;;+;192690
T2051_3;Juglans regia L.;;+;104076
T2051_3;Anthoxanthum odoratum L.;;+;82922
T2051_3;Festuca spadicea;;+;98543
T2051_3;Astragalus monspessulanus L.;;+;84869
T2051_3;Juniperus communis L.;;3;104397
T2051_3;Helictotrichon parlatorei (J. Woods) Pilger;;+;101114
T2051_3;Centaurea uniflora Turra;;+;89730
T2051_3;Larix decidua Miller;;+;105042
T2051_3;Carex sempervirens Vill.;;2;88865
T2051_3;Campanula rotundifolia L.;;+;87720
T2051_3;Lotus corniculatus L.;;+;106653
T2051_3;Festuca varia Haenke;;4;98598
T2051_3;Cerastium arvense L.;;+;89968
T2051_3;Helianthemum nummularium (L.) Miller;;+;100956
T2051_3;Hieracium auricula;;1;101672
T2051_3;Plantago serpentina;;1;113961
T2051_3;Sempervivum montanum L.;;+;122467
T2051_3;Myosotis silvatica;;+;109104
T2051_3;Sempervivum arachnoideum L.;;+;122419
T2051_3;Senecio doronicum (L.) L.;;+;122593
T2051_3;Trifolium montanum L.;;+;127395
T2051_3;Thymus serpyllum L.;;2;126573
T2051_3;Veronica fruticulosa L.;;+;128872
T2051_3;Rumex acetosella L.;;+;119419
T2051_3;Potentilla grandiflora L.;;+;115498
T2051_3;Viola valderia All.;;+;129730
T2051_3;Potentilla valderia L.;;3;115687
T2051_3;Veronica allionei;;+;128787
T2051_4;Cerastium arvense L.;;+;89968
T2051_4;Astragalus monspessulanus L.;;+;84869
T2051_4;Hieracium auricula;;1;101672
T2051_4;Juglans regia L.;;+;104076
T2051_4;Juncus trifidus L.;;+;104362
T2051_4;Juniperus communis L.;;2;104397
T2051_4;Anthyllis vulneraria L.;;+;82999
T2051_4;Carex sempervirens Vill.;;+;88865
T2051_4;Galium rubrum L.;;+;192690
T2051_4;Festuca varia Haenke;;1;98598
T2051_4;Helianthemum nummularium (L.) Miller;;+;100956
T2051_4;Festuca spadicea;;3;98543
T2051_4;Dianthus pavonius Tausch;;+;94793
T2051_4;Dianthus furcatus Balbis;;+;94743
T2051_4;Campanula rotundifolia L.;;+;87720
T2051_4;Lotus corniculatus L.;;1;106653
T2051_4;Sempervivum arachnoideum L.;;+;122419
T2051_4;Myosotis silvatica;;+;109104
T2051_4;Plantago serpentina;;2;113961
T2051_4;Thymus serpyllum L.;;+;126573
T2051_4;Minuartia laricifolia (L.) Schinz & Thell.;;+;108602
T2051_4;Luzula spicata (L.) Dc.;;+;106859
T2051_4;Veronica allionei;;1;128787
T2051_4;Rumex acetosella L.;;+;119419
T2051_4;Veronica fruticulosa L.;;+;128872
T2051_4;Silene nutans L.;;+;123568
T2051_4;Potentilla valderia L.;;1;115687
T2051_5;Cerastium arvense L.;;+;89968
T2051_5;Festuca varia Haenke;;2;98598
T2051_5;Juncus trifidus L.;;+;104362
T2051_5;Dianthus pavonius Tausch;;1;94793
T2051_5;Festuca spadicea;;+;98543
T2051_5;Antennaria dioica (L.) Gaertner;;1;82796
T2051_5;Carex sempervirens Vill.;;1;88865
T2051_5;Anthoxanthum odoratum L.;;1;82922
T2051_5;Festuca duriuscula;;2;98205
T2051_5;Lotus corniculatus L.;;2;106653
T2051_5;Saxifraga aspera L.;;+;120978
T2051_5;Potentilla valderia L.;;+;115687
T2051_5;Thymus serpyllum L.;;+;126573
T2051_5;Poa alpina L.;;+;114105
T2051_5;Myosotis silvatica;;+;109104
