NAME_RELEVE;SP_NAME;STRATUM;COVER;CD_NOM
T0701_1;Danthonia decumbens (L.) Dc.;;+;94402
T0701_1;Carex flava L.;;+;88511
T0701_1;Juncus silvaticus;;+;104348
T0701_1;Genista anglica L.;;+;99721
T0701_1;Juncus conglomeratus L.;;+;104160
T0701_1;Carex panicea L.;;+;88752
T0701_1;Carex ovalis Good.;;+;88742
T0701_1;Holcus lanatus L.;;+;102900
T0701_1;Agrostis canina L.;;+;80590
T0701_1;Carum verticillatum (L.) Koch;;+;89264
T0701_1;Erica tetralix L.;;+;96695
T0701_1;Cirsium tuberosum (L.) All.;;+;91422
T0701_1;Erica scoparia L.;;+;96691
T0701_1;Succisa praemorsa;;+;125294
T0701_1;Mentha aquatica L.;;+;108027
T0701_1;Potentilla tormentilla;;+;115680
T0701_1;Lotus uliginosus Schkuhr;;+;106723
T0701_1;Lysimachia vulgaris L.;;+;107090
T0701_1;Molinia caerulea (L.) Moench;;+;108718
T0701_1;Ranunculus flammula L.;;+;117025
T0701_1;Scorzonera humilis L.;;+;121960
T0701_10;Cardamine pratensis L.;;+;87964
T0701_10;Galium aparine L.;;+;99373
T0701_10;Galium palustre L.;;+;99494
T0701_10;Juncus silvaticus;;+;104348
T0701_10;Holcus lanatus L.;;+;102900
T0701_10;Achillea ptarmica L.;;+;79921
T0701_10;Molinia caerulea (L.) Moench;;+;108718
T0701_10;Phragmites australis (Cav.) Trin. ex Steudel;;+;113260
T0701_10;Succisa praemorsa;;+;125294
T0701_10;Rumex sanguineus L.;;+;119585
T0701_10;Lythrum salicaria L.;;+;107117
T0701_10;Pulicaria dysenterica (L.) Bernh.;;+;116392
T0701_10;Lycopus europaeus L.;;+;107038
T0701_10;Lysimachia nummularia L.;;+;107073
T0701_10;Scirpus palustris;;+;121759
T0701_10;Poa trivialis L.;;+;114416
T0701_10;Myosotis scorpioides L.;;+;109091
T0701_10;Oenanthe lachenali;;+;109881
T0701_10;Potentilla reptans L.;;+;115624
T0701_10;Vicia tetrasperma (L.) Schreber;;+;129325
T0701_10;Mentha aquatica L.;;+;108027
T0701_10;Lysimachia vulgaris L.;;+;107090
T0701_11;Holcus lanatus L.;;+;102900
T0701_11;Carex versicaria L.;;+;88942
T0701_11;Agrostis canina L.;;+;80590
T0701_11;Juncus effusus L.;;+;104173
T0701_11;Hydrocotyle vulgaris L.;;+;103142
T0701_11;Galium uliginosum L.;;+;99570
T0701_11;Juncus silvaticus;;+;104348
T0701_11;Lycopus europaeus L.;;+;107038
T0701_11;Lysimachia vulgaris L.;;+;107090
T0701_11;Phalaris arundinacea L.;;+;112975
T0701_11;Ranunculus flammula L.;;+;117025
T0701_11;Lotus uliginosus Schkuhr;;+;106723
T0701_12;Carex panicea L.;;+;88752
T0701_12;Carum verticillatum (L.) Koch;;+;89264
T0701_12;Gratiola officinalis L.;;+;100576
T0701_12;Carex flava L.;;+;88511
T0701_12;Agrostis canina L.;;+;80590
T0701_12;Danthonia decumbens (L.) Dc.;;+;94402
T0701_12;Juncus conglomeratus L.;;+;104160
T0701_12;Carex acutiformis Ehrh.;;+;88318
T0701_12;Achillea ptarmica L.;;+;79921
T0701_12;Juncus silvaticus;;+;104348
T0701_12;Holcus lanatus L.;;+;102900
T0701_12;Cardamine pratensis L.;;+;87964
T0701_12;Galium palustre L.;;+;99494
T0701_12;Hydrocotyle vulgaris L.;;+;103142
T0701_12;Lycopus europaeus L.;;+;107038
T0701_12;Ranunculus flammula L.;;+;117025
T0701_12;Pedicularis silvatica;;+;112601
T0701_12;Lysimachia vulgaris L.;;+;107090
T0701_12;Lythrum salicaria L.;;+;107117
T0701_12;Molinia caerulea (L.) Moench;;+;108718
T0701_12;Potentilla reptans L.;;+;115624
T0701_12;Scutellaria minor Hudson;;+;122073
T0701_12;Mentha aquatica L.;;+;108027
T0701_13;Galium palustre L.;;+;99494
T0701_13;Carum verticillatum (L.) Koch;;+;89264
T0701_13;Agrostis stolonifera L.;;+;80759
T0701_13;Carex panicea L.;;+;88752
T0701_13;Gratiola officinalis L.;;+;100576
T0701_13;Achillea ptarmica L.;;+;79921
T0701_13;Juncus silvaticus;;+;104348
T0701_13;Lysimachia nummularia L.;;+;107073
T0701_13;Ranunculus flammula L.;;+;117025
T0701_13;Scirpus palustris;;+;121759
T0701_13;Pulicaria dysenterica (L.) Bernh.;;+;116392
T0701_13;Teucrium scordium L.;;+;126034
T0701_13;Succisa praemorsa;;+;125294
T0701_13;Mentha aquatica L.;;+;108027
T0701_13;Peucedanum palustre (L.) Moench;;+;112873
T0701_13;Viola canina L.;;+;129529
T0701_13;Phragmites australis (Cav.) Trin. ex Steudel;;+;113260
T0701_13;Potentilla reptans L.;;+;115624
T0701_14;Agrostis canina L.;;+;80590
T0701_14;Carex versicaria L.;;+;88942
T0701_14;Agrostis stolonifera L.;;+;80759
T0701_14;Carum verticillatum (L.) Koch;;+;89264
T0701_14;Juncus silvaticus;;+;104348
T0701_14;Iris pseudacorus L.;;+;103772
T0701_14;Juncus effusus L.;;+;104173
T0701_14;Galium palustre L.;;+;99494
T0701_14;Veronica scutellata L.;;+;129000
T0701_14;Lysimachia vulgaris L.;;+;107090
T0701_14;Polygonum amphibium L.;;+;114641
T0701_14;Ranunculus flammula L.;;+;117025
T0701_14;Ranunculus repens L.;;+;117201
T0701_14;Oenanthe fistulosa L.;;+;109869
T0701_14;Potentilla reptans L.;;+;115624
T0701_14;Mentha aquatica L.;;+;108027
T0701_14;Rumex sanguineus L.;;+;119585
T0701_14;Rumex crispus L.;;+;119473
T0701_14;Prunus spinosa L.;;+;116142
T0701_14;Lythrum salicaria L.;;+;107117
T0701_2;Cirsium tuberosum (L.) All.;;+;91422
T0701_2;Carum verticillatum (L.) Koch;;+;89264
T0701_2;Holcus lanatus L.;;+;102900
T0701_2;Achillea ptarmica L.;;+;79921
T0701_2;Agrostis stolonifera L.;;+;80759
T0701_2;Festuca rubra L.;;+;98512
T0701_2;Carex panicea L.;;+;88752
T0701_2;Molinia caerulea (L.) Moench;;+;108718
T0701_2;Mentha aquatica L.;;+;108027
T0701_2;Lotus uliginosus Schkuhr;;+;106723
T0701_2;Peucedanum palustre (L.) Moench;;+;112873
T0701_2;Potentilla tormentilla;;+;115680
T0701_2;Ranunculus flammula L.;;+;117025
T0701_3;Carum verticillatum (L.) Koch;;+;89264
T0701_3;Juncus silvaticus;;+;104348
T0701_3;Galium palustre L.;;+;99494
T0701_3;Carex flacca Schreber;;+;88510
T0701_3;Holcus lanatus L.;;+;102900
T0701_3;Cirsium tuberosum (L.) All.;;+;91422
T0701_3;Festuca rubra L.;;+;98512
T0701_3;Danthonia decumbens (L.) Dc.;;+;94402
T0701_3;Achillea ptarmica L.;;+;79921
T0701_3;Peucedanum palustre (L.) Moench;;+;112873
T0701_3;Potentilla tormentilla;;+;115680
T0701_3;Succisa praemorsa;;+;125294
T0701_3;Lotus uliginosus Schkuhr;;+;106723
T0701_3;Mentha aquatica L.;;+;108027
T0701_3;Scirpus palustris;;+;121759
T0701_4;Agrostis canina L.;;+;80590
T0701_4;Galium palustre L.;;+;99494
T0701_4;Carex panicea L.;;+;88752
T0701_4;Carum verticillatum (L.) Koch;;+;89264
T0701_4;Cirsium tuberosum (L.) All.;;+;91422
T0701_4;Scirpus palustris;;+;121759
T0701_4;Molinia caerulea (L.) Moench;;+;108718
T0701_4;Ranunculus flammula L.;;+;117025
T0701_4;Lythrum salicaria L.;;+;107117
T0701_5;Carum verticillatum (L.) Koch;;+;89264
T0701_5;Juncus silvaticus;;+;104348
T0701_5;Agrostis canina L.;;+;80590
T0701_5;Danthonia decumbens (L.) Dc.;;+;94402
T0701_5;Festuca rubra L.;;+;98512
T0701_5;Galium uliginosum L.;;+;99570
T0701_5;Carex flava L.;;+;88511
T0701_5;Carex versicaria L.;;+;88942
T0701_5;Hydrocotyle vulgaris L.;;+;103142
T0701_5;Carex ovalis Good.;;+;88742
T0701_5;Holcus lanatus L.;;+;102900
T0701_5;Cirsium tuberosum (L.) All.;;+;91422
T0701_5;Potentilla tormentilla;;+;115680
T0701_5;Scutellaria galericulata L.;;+;122069
T0701_5;Salix cinerea L.;;+;119991
T0701_5;Lycopus europaeus L.;;+;107038
T0701_5;Lysimachia vulgaris L.;;+;107090
T0701_5;Lotus uliginosus Schkuhr;;+;106723
T0701_5;Scorzonera humilis L.;;+;121960
T0701_5;Ranunculus flammula L.;;+;117025
T0701_6;Genista anglica L.;;+;99721
T0701_6;Cirsium tuberosum (L.) All.;;+;91422
T0701_6;Agrostis canina L.;;+;80590
T0701_6;Carex panicea L.;;+;88752
T0701_6;Anthoxanthum odoratum L.;;+;82922
T0701_6;Calluna vulgaris (L.) Hull;;+;87501
T0701_6;Danthonia decumbens (L.) Dc.;;+;94402
T0701_6;Juncus silvaticus;;+;104348
T0701_6;Erica scoparia L.;;+;96691
T0701_6;Carex flava L.;;+;88511
T0701_6;Hypochoeris radicata L.;;+;446973
T0701_6;Erica tetralix L.;;+;96695
T0701_6;Holcus lanatus L.;;+;102900
T0701_6;Scorzonera humilis L.;;+;121960
T0701_6;Lobelia urens L.;;+;106435
T0701_6;Lotus uliginosus Schkuhr;;+;106723
T0701_6;Rubus fruticosus;;+;119097
T0701_6;Ranunculus flammula L.;;+;117025
T0701_6;Lythrum salicaria L.;;+;107117
T0701_6;Myosotis scorpioides L.;;+;109091
T0701_6;Potentilla tormentilla;;+;115680
T0701_6;Pedicularis silvatica;;+;112601
T0701_6;Molinia caerulea (L.) Moench;;+;108718
T0701_6;Scutellaria minor Hudson;;+;122073
T0701_7;Cirsium tuberosum (L.) All.;;+;91422
T0701_7;Carex elata All.;;+;88491
T0701_7;Juncus silvaticus;;+;104348
T0701_7;Galium palustre L.;;+;99494
T0701_7;Agrostis canina L.;;+;80590
T0701_7;Hydrocotyle vulgaris L.;;+;103142
T0701_7;Carum verticillatum (L.) Koch;;+;89264
T0701_7;Carex nigra (L.) Reichard;;+;88720
T0701_7;Carex panicea L.;;+;88752
T0701_7;Cardamine pratensis L.;;+;87964
T0701_7;Pedicularis silvatica;;+;112601
T0701_7;Molinia caerulea (L.) Moench;;+;108718
