NAME_RELEVE;SP_NAME;STRATUM;COVER;CD_NOM
T3501_1;Clinopodium vulgare L.;;+;91912
T3501_1;Arbutus unedo L.;;2;83481
T3501_1;Calicotome spinosa (L.) Link;;1;87446
T3501_1;Cistus monspeliensis L.;;1;91692
T3501_1;Genista pilosa L.;;+;99798
T3501_1;Erica arborea L.;;4;96659
T3501_1;Pinus pinaster Aiton;;+;113689
T3501_1;Quercus lanuginosa;;+;116712
T3501_1;Brachypodium pinnatum (L.) Beauv.;;2;86289
T3501_1;Lavandula stoechas L.;;+;105321
T3501_1;Pteridium aquilinum (L.) Kuhn;;2;116265
T3501_1;Inula viscosa;;+;103657
T3501_1;Hieracium bifidum Kit.;;1;101711
T3501_1;Holcus lanatus L.;;+;102900
T3501_1;Anthoxanthum odoratum L.;;+;82922
T3501_1;Cistus albidus L.;;+;91630
T3501_1;Psoralea bituminosa L.;;+;116229
T3501_1;Lathyrus silvestris;;+;105266
T3501_1;Helichrysum staechas;;+;101101
T3501_1;Quercus suber L.;;3;116774
T3501_1;Daphne gnidium L.;;+;94427
T3501_1;Rubia peregrina L.;;+;118916
T3501_1;Cistus salvifolius L.;;1;91715
T3501_1;Viola silvestris;;+;129696
T3501_1;Teucrium scorodonia L.;;+;126035
T3501_2;Ruscus aculeatus L.;;1;119698
T3501_2;Luzula forsteri (Sm.) Dc.;;+;106828
T3501_2;Quercus suber L.;;2;116774
T3501_2;Anthoxanthum odoratum L.;;2;82922
T3501_2;Smilax aspera L.;;+;123987
T3501_2;Melica pyramidalis;;+;107873
T3501_2;Calicotome spinosa (L.) Link;;+;87446
T3501_2;Carex distachya Desf.;;+;88476
T3501_2;Cistus salvifolius L.;;1;91715
T3501_2;Arbutus unedo L.;;1;83481
T3501_2;Conopodium majus (Gouan) Loret;;+;92242
T3501_2;Pinus pinaster Aiton;;+;113689
T3501_2;Rubia peregrina L.;;+;118916
T3501_2;Festuca heterophylla Lam.;;1;98280
T3501_2;Lavandula stoechas L.;;+;105321
T3501_2;Erica arborea L.;;4;96659
T3501_2;Pulicaria odora (L.) Reichenb.;;2;116396
T3501_2;Lonicera implexa Aiton;;1;106570
T3501_2;Daphne gnidium L.;;+;94427
T3501_2;Myrtus communis L.;;+;109186
T3501_2;Asparagus acutifolius L.;;+;84264
T3501_2;Viola silvestris;;+;129696
T3501_3;Rubus fruticosus;;1;119097
T3501_3;Arbutus unedo L.;;1;83481
T3501_3;Quercus suber L.;;2;116774
T3501_3;Dactylis glomerata L.;;+;94207
T3501_3;Holcus lanatus L.;;1;102900
T3501_3;Aster sedifolius L.;;+;84711
T3501_3;Erica arborea L.;;1;96659
T3501_3;Cistus monspeliensis L.;;1;91692
T3501_3;Cistus salvifolius L.;;3;91715
T3501_3;Spartium junceum L.;;+;124453
T3501_3;Pteridium aquilinum (L.) Kuhn;;2;116265
T3501_3;Brachypodium pinnatum (L.) Beauv.;;+;86289
T3501_3;Quercus lanuginosa;;1;116712
T3501_3;Psoralea bituminosa L.;;+;116229
T3501_3;Odontites lutea (L.) Clairv.;;1;109838
T3501_3;Euphorbia biumbellata Poiret;;+;97463
T3501_3;Calicotome spinosa (L.) Link;;3;87446
T3501_3;Rubia peregrina L.;;+;118916
T3501_4;Brachypodium pinnatum (L.) Beauv.;;1;86289
T3501_4;Rubia peregrina L.;;+;118916
T3501_4;Genista pilosa L.;;2;99798
T3501_4;Cistus salvifolius L.;;1;91715
T3501_4;Smilax aspera L.;;+;123987
T3501_4;Erica scoparia L.;;1;96691
T3501_4;Rubus fruticosus;;+;119097
T3501_4;Quercus suber L.;;1;116774
T3501_4;Pinus pinaster Aiton;;+;113689
T3501_4;Erica arborea L.;;3;96659
T3501_4;Rhamnus alaternus;;+;117526
T3501_4;Lonicera implexa Aiton;;+;106570
T3501_4;Calluna vulgaris (L.) Hull;;2;87501
T3501_4;Arbutus unedo L.;;2;83481
T3501_4;Teucrium scorodonia L.;;+;126035
T3501_5;Quercus suber L.;;2;116774
T3501_5;Lavandula stoechas L.;;1;105321
T3501_5;Lonicera implexa Aiton;;+;106570
T3501_5;Psoralea bituminosa L.;;+;116229
T3501_5;Erica scoparia L.;;1;96691
T3501_5;Calicotome spinosa (L.) Link;;1;87446
T3501_5;Erica arborea L.;;4;96659
T3501_5;Helianthemum guttatum;;+;100926
T3501_5;Cistus monspeliensis L.;;2;91692
T3501_5;Myrtus communis L.;;1;109186
T3501_5;Pulicaria odora (L.) Reichenb.;;+;116396
T3502_1;Scilla autumnalis L.;;+;121603
T3502_1;Genista pilosa L.;;1;99798
T3502_1;Phillyrea angustifolia L.;;1;113142
T3502_1;Calluna vulgaris (L.) Hull;;1;87501
T3502_1;Helianthemum tuberaria;;1;100999
T3502_1;Filago gallica;;+;98678
T3502_1;Quercus suber L.;;1;116774
T3502_1;Erica arborea L.;;2;96659
T3502_1;Quercus lanuginosa;;+;116712
T3502_1;Psilurus aristatus;;+;116223
T3502_1;Crepis rubra L.;;+;93125
T3502_1;Cistus salvifolius L.;;1;91715
T3502_1;Andryala integrifolia L.;;+;82562
T3502_1;Conyza canadensis (L.) Cronq.;;1;92379
T3502_1;Aira provincialis Jordan;;+;80912
T3502_1;Rubia peregrina L.;;+;118916
T3502_1;Calicotome spinosa (L.) Link;;1;87446
T3502_1;Lavandula stoechas L.;;+;105321
T3502_1;Picris hieracioides L.;;+;113474
T3502_1;Pinus pinaster Aiton;;+;113689
T3502_1;Holcus lanatus L.;;+;102900
T3502_1;Erica scoparia L.;;2;96691
T3502_1;Fumana thymifolia (L.) Spach ex Webb;;+;99032
T3502_1;Dactylis glomerata L.;;+;94207
T3502_1;Trifolium arvense L.;;+;127230
T3502_1;Vulpia dertonensis;;1;130003
T3502_2;Quercus suber L.;;1;116774
T3502_2;Anthoxanthum odoratum L.;;1;82922
T3502_2;Odontites lutea (L.) Clairv.;;2;109838
T3502_2;Quercus lanuginosa;;1;116712
T3502_2;Erica arborea L.;;2;96659
T3502_2;Cistus salvifolius L.;;2;91715
T3502_2;Erica scoparia L.;;1;96691
T3502_2;Aira elegantissima Schur;;1;80871
T3502_2;Calluna vulgaris (L.) Hull;;1;87501
T3502_2;Phillyrea angustifolia L.;;+;113142
T3502_2;Inula viscosa;;+;103657
T3502_2;Genista pilosa L.;;2;99798
T3502_2;Pinus pinaster Aiton;;+;113689
T3502_2;Cistus monspeliensis L.;;+;91692
