NAME_RELEVE;SP_NAME;STRATUM;COVER;CD_NOM
T0307_1;Tamus communis L.;;1;125447
T0307_1;Smilax aspera L.;;2;123987
T0307_1;Ruscus aculeatus L.;;1;119698
T0307_1;Carex distachya Desf.;;+;88476
T0307_1;Brachypodium distachyon (L.) Beauv.;;+;86262
T0307_1;Asplenium trichomanes L.;;+;84534
T0307_1;Geranium robertianum L.;;+;100142
T0307_1;Lathyrus silvestris;;+;105266
T0307_1;Myrtus communis L.;;1;109186
T0307_1;Melica pyramidalis;;1;107873
T0307_1;Olea europaea L.;;3;110002
T0307_1;Pistacia lentiscus L.;;2;113744
T0308_1;Quercus ilex L.;;4;116704
T0308_1;Quercus lanuginosa;;2;116712
T0308_1;Ruscus aculeatus L.;;2;119698
T0308_1;Tamus communis L.;;1;125447
T0308_1;Teucrium scorodonia L.;;+;126035
T0308_1;Ulmus minor Miller;;1;128175
T0308_1;Rubia peregrina L.;;1;118916
T0308_1;Quercus suber L.;;2;116774
T0308_1;Asplenium adiantum-nigrum L.;;1;84458
T0308_1;Arbutus unedo L.;;1;83481
T0308_1;Cytisus villosus Pourret;;+;94177
T0308_1;Arisarum vulgare Targ. -tozz.;;+;83755
T0308_1;Carex distachya Desf.;;+;88476
T0308_1;Crataegus monogyna Jacq.;;1;92876
T0308_1;Erica arborea L.;;1;96659
T0308_1;Melica pyramidalis;;2;107873
T0308_1;Pistacia lentiscus L.;;+;113744
T0308_1;Polypodium vulgare L.;;+;115016
T0308_1;Lonicera implexa Aiton;;+;106570
T0308_1;Phillyrea angustifolia L.;;+;113142
T0308_1;Lathyrus aphaca L.;;+;105162
T0308_1;Geranium robertianum L.;;+;100142
T0308_1;Hedera helix L.;;3;100787
T0308_2;Ruscus aculeatus L.;;2;119698
T0308_2;Quercus lanuginosa;;+;116712
T0308_2;Tamus communis L.;;1;125447
T0308_2;Quercus suber L.;;2;116774
T0308_2;Ulmus minor Miller;;1;128175
T0308_2;Teucrium chamaedrys L.;;+;125981
T0308_2;Teucrium scorodonia L.;;+;126035
T0308_2;Quercus ilex L.;;4;116704
T0308_2;Rubus ulmifolius Schott;;1;119373
T0308_2;Rubia peregrina L.;;1;118916
T0308_2;Selaginella denticulata (L.) Link;;+;122304
T0308_2;Asplenium adiantum-nigrum L.;;+;84458
T0308_2;Asparagus acutifolius L.;;1;84264
T0308_2;Cytisus villosus Pourret;;+;94177
T0308_2;Arbutus unedo L.;;+;83481
T0308_2;Arisarum vulgare Targ. -tozz.;;+;83755
T0308_2;Centaurium erythraea Rafn;;+;89840
T0308_2;Erica arborea L.;;+;96659
T0308_2;Fraxinus oxyphylla;;1;98936
T0308_2;Hedera helix L.;;2;100787
T0308_2;Melica pyramidalis;;1;107873
T0308_2;Ligustrum vulgare L.;;+;105966
T0308_2;Lapsana communis L.;;+;105017
T0308_2;Geranium robertianum L.;;+;100142
T0308_2;Pistacia lentiscus L.;;1;113744
T0308_2;Phillyrea latifolia L.;;2;113148
T0308_3;Quercus lanuginosa;;4;116712
T0308_3;Vicia tetrasperma (L.) Schreber;;+;129325
T0308_3;Tamus communis L.;;+;125447
T0308_3;Smilax aspera L.;;1;123987
T0308_3;Selaginella denticulata (L.) Link;;+;122304
T0308_3;Pulicaria odora (L.) Reichenb.;;+;116396
T0308_3;Viburnum tinus L.;;2;129092
T0308_3;Rhamnus alaternus;;2;117526
T0308_3;Rhagadiolus stellatus (L.) Gaertner;;+;117521
T0308_3;Calicotome spinosa (L.) Link;;1;87446
T0308_3;Asplenium adiantum-nigrum L.;;+;84458
T0308_3;Fumaria capreolata L.;;1;99062
T0308_3;Anemone hortensis L.;;+;82623
T0308_3;Campanula rapunculus L.;;+;87712
T0308_3;Cistus monspeliensis L.;;2;91692
T0308_3;Aristolochia sempervirens L.;;1;83794
T0308_3;Euphorbia peplus L.;;+;97609
T0308_3;Euphorbia characias L.;;+;97478
T0308_3;Clinopodium vulgare L.;;+;91912
T0308_3;Arisarum vulgare Targ. -tozz.;;1;83755
T0308_3;Clematis vitalba L.;;1;91886
T0308_3;Carex distachya Desf.;;1;88476
T0308_3;Phillyrea angustifolia L.;;1;113142
T0308_3;Geranium robertianum L.;;1;100142
T0308_3;Pistacia lentiscus L.;;+;113744
T0308_3;Oryzopsis miliacea;;+;111795
T0308_3;Melica pyramidalis;;1;107873
T0308_3;Polypodium vulgare L.;;+;115016
T0308_3;Myrtus communis L.;;+;109186
T0308_3;Lonicera implexa Aiton;;1;106570
T0308_4;Tamus communis L.;;1;125447
T0308_4;Quercus lanuginosa;;+;116712
T0308_4;Sorbus domestica L.;;+;124319
T0308_4;Ulmus minor Miller;;2;128175
T0308_4;Ruscus aculeatus L.;;1;119698
T0308_4;Smilax aspera L.;;+;123987
T0308_4;Cytisus villosus Pourret;;+;94177
T0308_4;Asplenium adiantum-nigrum L.;;+;84458
T0308_4;Clematis vitalba L.;;+;91886
T0308_4;Fraxinus oxyphylla;;2;98936
T0308_4;Acer campestre L.;;+;79734
T0308_4;Phillyrea latifolia L.;;+;113148
T0308_4;Melica pyramidalis;;1;107873
T0308_4;Lonicera implexa Aiton;;+;106570
T0308_4;Prunus avium L.;;+;116043
T0308_4;Laurus nobilis L.;;4;105295
T0308_4;Hedera helix L.;;2;100787
T0308_4;Geranium robertianum L.;;+;100142
T0308_4;Ligustrum vulgare L.;;+;105966
T0309_1;Teucrium scorodonia L.;;1;126035
T0309_1;Ruscus aculeatus L.;;2;119698
T0309_1;Rubus ulmifolius Schott;;1;119373
T0309_1;Quercus ilex L.;;1;116704
T0309_1;Pulicaria odora (L.) Reichenb.;;1;116396
T0309_1;Quercus coccifera L.;;+;116672
T0309_1;Rubia peregrina L.;;1;118916
T0309_1;Quercus lanuginosa;;2;116712
T0309_1;Quercus suber L.;;4;116774
T0309_1;Asplenium adiantum-nigrum L.;;1;84458
T0309_1;Cytisus villosus Pourret;;3;94177
T0309_1;Arbutus unedo L.;;+;83481
T0309_1;Erica arborea L.;;2;96659
T0309_1;Clinopodium vulgare L.;;+;91912
T0309_1;Lonicera implexa Aiton;;+;106570
T0309_1;Melica pyramidalis;;2;107873
T0309_1;Geranium robertianum L.;;1;100142
T0309_2;Ruscus aculeatus L.;;1;119698
T0309_2;Sorbus domestica L.;;2;124319
T0309_2;Quercus lanuginosa;;3;116712
T0309_2;Quercus suber L.;;3;116774
T0309_2;Torilis arvensis (Hudson) Link;;+;126846
T0309_2;Rubus ulmifolius Schott;;+;119373
T0309_2;Smilax aspera L.;;1;123987
T0309_2;Tamus communis L.;;1;125447
T0309_2;Teline monspessulana (L.) C. Koch;;1;125855
T0309_2;Rubia peregrina L.;;1;118916
T0309_2;Cytisus villosus Pourret;;2;94177
T0309_2;Erica arborea L.;;2;96659
T0309_2;Carex hallerana Asso;;+;88560
T0309_2;Arbutus unedo L.;;2;83481
T0309_2;Asplenium adiantum-nigrum L.;;+;84458
T0309_2;Brachypodium sylvaticum (Hudson) Beauv.;;2;86305
T0309_2;Asparagus acutifolius L.;;1;84264
T0309_2;Clematis flammula L.;;1;91867
T0309_2;Geranium robertianum L.;;+;100142
T0309_2;Knautia arvensis (L.) Coulter;;+;104516
T0309_2;Lonicera implexa Aiton;;1;106570
T0309_2;Melica pyramidalis;;1;107873
T0309_2;Phillyrea angustifolia L.;;+;113142
T0310_1;Quercus lanuginosa;;1;116712
T0310_1;Ruscus aculeatus L.;;1;119698
T0310_1;Scorpiurus subvillosus;;+;121929
T0310_1;Pulicaria odora (L.) Reichenb.;;+;116396
T0310_1;Urospermum dalechampsi;;+;128255
T0310_1;Viburnum tinus L.;;2;129092
T0310_1;Quercus suber L.;;5;116774
T0310_1;Reichardia picroides (L.) Roth;;+;117426
T0310_1;Smilax aspera L.;;1;123987
T0310_1;Arisarum vulgare Targ. -tozz.;;+;83755
T0310_1;Arbutus unedo L.;;1;83481
T0310_1;Dactylis glomerata L.;;1;94207
T0310_1;Anthoxanthum odoratum L.;;1;82922
T0310_1;Crepis vesicaria L.;;+;93157
T0310_1;Carex flacca Schreber;;+;88510
T0310_1;Erica arborea L.;;2;96659
T0310_1;Brachypodium retusum (Pers.) Beauv.;;2;86297
T0310_1;Convolvulus althaeoides L.;;+;92297
T0310_1;Epipactis atrorubens (Hoffm.) Besser;;1;96432
T0310_1;Clematis flammula L.;;+;91867
T0310_1;Asparagus acutifolius L.;;1;84264
T0310_1;Cistus salvifolius L.;;+;91715
T0310_1;Galactites tomentosa Moench;;1;99224
T0310_1;Asphodelus aestivus Brot.;;+;84336
