NAME_RELEVE;SP_NAME;STRATUM;COVER;CD_NOM
T3201_1;Valeriana tuberosa L.;;+;128446
T3201_1;Sesleria caerulea (L.) Ard.;;2;123071
T3201_1;Sedum album L.;;+;122106
T3201_1;Tulipa australis;;1;127917
T3201_1;Ranunculus gramineus L.;;3;117049
T3201_1;Seseli montanum L.;;+;123037
T3201_1;Bupleurum ranunculoides L.;;3;87091
T3201_1;Asperula cynanchica L.;;+;84306
T3201_1;Allium senescens L.;;1;81366
T3201_1;Coronilla minima L.;;1;92527
T3201_1;Euphorbia duvalii Lecoq & Lamotte;;+;97504
T3201_1;Anthyllis montana L.;;2;82985
T3201_1;Cytisus sessilifolius L.;;+;94166
T3201_1;Carex humilis Leysser;;1;88583
T3201_1;Chrysanthemum graminifolium;;+;91042
T3201_1;Minuartia liniflora;;+;108603
T3201_1;Linum campanulatum L.;;1;106287
T3201_1;Fumana procumbens (Dunal) Gren. & Godron;;+;99028
T3201_1;Hippocrepis comosa L.;;+;102842
T3201_1;Phyteuma orbiculare L.;;1;113389
T3201_1;Ononis striata Gouan;;1;110237
T3201_1;Plantago argentea Chaix;;2;113810
T3201_1;Ornithogalum tenuifolium;;1;111389
T3201_1;Narcissus juncifolius;;+;195065
T3201_1;Genista pilosa L.;;1;99798
T3201_1;Laserpitium nestleri Soyer-willemet;;1;105081
T3201_10;Serratula nudicaulis (L.) Dc.;;1;122963
T3201_10;Tulipa australis;;2;127917
T3201_10;Scorzonera austriaca Willd.;;1;121939
T3201_10;Teucrium aureum Schreber;;1;125972
T3201_10;Teucrium montanum L.;;1;126008
T3201_10;Sesleria caerulea (L.) Ard.;;+;123071
T3201_10;Ranunculus gramineus L.;;2;117049
T3201_10;Trinia glauca (L.) Dumort.;;+;127595
T3201_10;Bupleurum ranunculoides L.;;2;87091
T3201_10;Allium flavum L.;;1;81376
T3201_10;Festuca duriuscula;;+;98205
T3201_10;Anthyllis vulneraria L.;;+;82999
T3201_10;Anthyllis montana L.;;2;82985
T3201_10;Coronilla minima L.;;2;92527
T3201_10;Asperula cynanchica L.;;+;84306
T3201_10;Anthericum liliago L.;;+;82903
T3201_10;Ononis striata Gouan;;+;110237
T3201_10;Potentilla hirta L.;;1;115515
T3201_10;Fumana procumbens (Dunal) Gren. & Godron;;+;99028
T3201_10;Laserpitium nestleri Soyer-willemet;;1;105081
T3201_10;Linaria supina (L.) Chaz.;;+;106226
T3201_10;Genista pilosa L.;;1;99798
T3201_10;Peucedanum oreoselinum (L.) Moench;;+;112871
T3201_10;Narcissus juncifolius;;+;195065
T3201_10;Linum salsoloides;;2;106335
T3201_10;Plantago argentea Chaix;;1;113810
T3201_10;Muscari botryoides (L.) Miller;;+;108869
T3201_10;Ononis pusilla L.;;1;110221
T3201_11;Serratula nudicaulis (L.) Dc.;;1;122963
T3201_11;Trinia glauca (L.) Dumort.;;+;127595
T3201_11;Seseli montanum L.;;+;123037
T3201_11;Scorzonera austriaca Willd.;;+;121939
T3201_11;Ranunculus gramineus L.;;+;117049
T3201_11;Tulipa australis;;+;127917
T3201_11;Coronilla minima L.;;2;92527
T3201_11;Anthyllis montana L.;;2;82985
T3201_11;Festuca duriuscula;;1;98205
T3201_11;Anthyllis vulneraria L.;;1;82999
T3201_11;Asperula cynanchica L.;;1;84306
T3201_11;Allium senescens L.;;+;81366
T3201_11;Arenaria serpyllifolia L.;;+;83653
T3201_11;Chrysanthemum graminifolium;;+;91042
T3201_11;Carex humilis Leysser;;1;88583
T3201_11;Crepis albida Vill.;;+;92996
T3201_11;Phyteuma orbiculare L.;;+;113389
T3201_11;Narcissus juncifolius;;1;195065
T3201_11;Genista pilosa L.;;1;99798
T3201_11;Muscari botryoides (L.) Miller;;+;108869
T3201_11;Potentilla hirta L.;;1;115515
T3201_11;Hepatica triloba;;+;101255
T3201_11;Hippocrepis comosa L.;;+;102842
T3201_11;Linum campanulatum L.;;+;106287
T3201_11;Linum salsoloides;;2;106335
T3201_11;Fumana procumbens (Dunal) Gren. & Godron;;+;99028
T3201_11;Laserpitium nestleri Soyer-willemet;;1;105081
T3201_11;Plantago argentea Chaix;;+;113810
T3201_2;Ranunculus gramineus L.;;2;117049
T3201_2;Sesleria caerulea (L.) Ard.;;1;123071
T3201_2;Trinia glauca (L.) Dumort.;;+;127595
T3201_2;Teucrium montanum L.;;+;126008
T3201_2;Tulipa australis;;+;127917
T3201_2;Festuca duriuscula;;+;98205
T3201_2;Carex humilis Leysser;;+;88583
T3201_2;Allium senescens L.;;1;81366
T3201_2;Anthyllis montana L.;;+;82985
T3201_2;Allium flavum L.;;1;81376
T3201_2;Arenaria serpyllifolia L.;;+;83653
T3201_2;Bupleurum ranunculoides L.;;2;87091
T3201_2;Crepis albida Vill.;;+;92996
T3201_2;Daphne cneorum L.;;1;94423
T3201_2;Arenaria hispida L.;;1;83588
T3201_2;Anthyllis vulneraria L.;;+;82999
T3201_2;Anthericum liliago L.;;1;82903
T3201_2;Linum salsoloides;;+;106335
T3201_2;Orchis ustulata L.;;+;111012
T3201_3;Teucrium aureum Schreber;;1;125972
T3201_3;Sesleria caerulea (L.) Ard.;;+;123071
T3201_3;Trinia glauca (L.) Dumort.;;+;127595
T3201_3;Teucrium montanum L.;;1;126008
T3201_3;Ranunculus gramineus L.;;1;117049
T3201_3;Tulipa australis;;1;127917
T3201_3;Seseli montanum L.;;+;123037
T3201_3;Asperula cynanchica L.;;+;84306
T3201_3;Buxus sempervirens L.;;+;87143
T3201_3;Coronilla minima L.;;+;92527
T3201_3;Anthyllis vulneraria L.;;+;82999
T3201_3;Anthericum liliago L.;;1;82903
T3201_3;Arenaria serpyllifolia L.;;1;83653
T3201_3;Bupleurum ranunculoides L.;;3;87091
T3201_3;Anthyllis montana L.;;2;82985
T3201_3;Chrysanthemum graminifolium;;+;91042
T3201_3;Allium senescens L.;;2;81366
T3201_3;Potentilla hirta L.;;+;115515
T3201_3;Hippocrepis comosa L.;;1;102842
T3201_3;Ononis striata Gouan;;1;110237
T3201_3;Plantago argentea Chaix;;1;113810
T3201_3;Muscari botryoides (L.) Miller;;2;108869
T3201_3;Ornithogalum tenuifolium;;1;111389
T3201_3;Linum campanulatum L.;;1;106287
T3201_3;Narcissus juncifolius;;+;195065
T3201_3;Genista pilosa L.;;+;99798
T3201_3;Laserpitium nestleri Soyer-willemet;;+;105081
T3201_3;Ononis pusilla L.;;+;110221
T3201_3;Linum salsoloides;;+;106335
T3201_4;Scorzonera austriaca Willd.;;+;121939
T3201_4;Ranunculus gramineus L.;;3;117049
T3201_4;Sedum album L.;;1;122106
T3201_4;Tulipa australis;;1;127917
T3201_4;Aethionema saxatile (L.) R. Br.;;+;80350
T3201_4;Bupleurum ranunculoides L.;;2;87091
T3201_4;Festuca duriuscula;;1;98205
T3201_4;Coronilla minima L.;;1;92527
T3201_4;Anthericum liliago L.;;2;82903
T3201_4;Allium flavum L.;;1;81376
T3201_4;Anthyllis montana L.;;+;82985
T3201_4;Aphyllanthes monspeliensis L.;;+;83171
T3201_4;Arenaria hispida L.;;+;83588
T3201_4;Linum campanulatum L.;;+;106287
T3201_4;Potentilla hirta L.;;2;115515
T3201_4;Ornithogalum tenuifolium;;1;111389
T3201_4;Genista pilosa L.;;3;99798
T3201_4;Muscari botryoides (L.) Miller;;1;108869
T3201_4;Plantago argentea Chaix;;1;113810
T3201_4;Ononis pusilla L.;;+;110221
T3201_4;Ononis striata Gouan;;+;110237
T3201_4;Laserpitium nestleri Soyer-willemet;;2;105081
T3201_4;Fumana procumbens (Dunal) Gren. & Godron;;+;99028
T3201_4;Phyteuma orbiculare L.;;+;113389
T3201_5;Trinia glauca (L.) Dumort.;;1;127595
T3201_5;Sesleria caerulea (L.) Ard.;;+;123071
T3201_5;Tulipa australis;;2;127917
T3201_5;Ranunculus gramineus L.;;1;117049
T3201_5;Teucrium aureum Schreber;;1;125972
T3201_5;Coronilla minima L.;;+;92527
T3201_5;Bupleurum ranunculoides L.;;1;87091
T3201_5;Allium flavum L.;;1;81376
T3201_5;Festuca duriuscula;;2;98205
T3201_5;Anthericum liliago L.;;+;82903
T3201_5;Anthyllis montana L.;;1;82985
T3201_5;Carex humilis Leysser;;+;88583
T3201_5;Biscutella laevigata L.;;+;86045
T3201_5;Laserpitium nestleri Soyer-willemet;;+;105081
T3201_5;Potentilla hirta L.;;+;115515
T3201_5;Plantago argentea Chaix;;+;113810
T3201_5;Hippocrepis comosa L.;;1;102842
T3201_5;Linum salsoloides;;+;106335
T3201_5;Muscari botryoides (L.) Miller;;+;108869
T3201_5;Genista pilosa L.;;+;99798
T3201_6;Ranunculus gramineus L.;;+;117049
T3201_6;Scorzonera austriaca Willd.;;1;121939
T3201_6;Seseli montanum L.;;+;123037
T3201_6;Teucrium aureum Schreber;;1;125972
T3201_6;Sesleria caerulea (L.) Ard.;;2;123071
