NAME_RELEVE;SP_NAME;STRATUM;COVER;CD_NOM
T2706_1;Carex lasiocarpa Ehrh.;;+;88614
T2706_1;Juncus obtusiflorus;;+;104283
T2706_1;Cladium mariscus (L.) Pohl;;+;91823
T2706_1;Phragmites australis (Cav.) Trin. ex Steudel;;+;113260
T2706_1;Scorpidium scorpioides (Hedw.) L;;+;5802
T2706_2;Equisetum palustre L.;;+;96534
T2706_2;Carex lasiocarpa Ehrh.;;+;88614
T2706_2;Carex elata All.;;+;88491
T2706_2;Cladium mariscus (L.) Pohl;;+;91823
T2706_2;Scorpidium scorpioides (Hedw.) L;;+;5802
T2706_2;Lysimachia vulgaris L.;;+;107090
T2706_2;Pedicularis palustris L.;;+;112590
T2706_2;Phragmites australis (Cav.) Trin. ex Steudel;;+;113260
T2706_3;Carex elata All.;;+;88491
T2706_3;Carex lasiocarpa Ehrh.;;+;88614
T2706_3;Carex oedipostyla Duval-jouve;;+;88732
T2706_3;Carex disticha Hudson;;+;88478
T2706_3;Juncus obtusiflorus;;+;104283
T2706_3;Phragmites australis (Cav.) Trin. ex Steudel;;+;113260
T2706_3;Scorpidium scorpioides (Hedw.) L;;+;5802
T2706_3;Pedicularis palustris L.;;+;112590
T2706_3;Lysimachia vulgaris L.;;+;107090
T2706_3;Utricularia vulgaris L.;;+;128322
T2706_3;Lythrum salicaria L.;;+;107117
T2706_4;Carex lasiocarpa Ehrh.;;+;88614
T2706_4;Utricularia minor L.;;+;128315
T2706_4;Menyanthes trifoliata L.;;+;108345
T2706_4;Pedicularis palustris L.;;+;112590
T2706_4;Scorpidium scorpioides (Hedw.) L;;+;5802
T2706_5;Carex lasiocarpa Ehrh.;;+;88614
T2706_5;Carex elata All.;;+;88491
T2706_5;Juncus obtusiflorus;;+;104283
T2706_5;Hydrocharis morsus Ranae;;+;103120
T2706_5;Equisetum palustre L.;;+;96534
T2706_5;Utricularia minor L.;;+;128315
T2706_5;Scorpidium scorpioides (Hedw.) L;;+;5802
T2706_5;Pedicularis palustris L.;;+;112590
T2706_5;Lythrum salicaria L.;;+;107117
T2706_5;Menyanthes trifoliata L.;;+;108345
T2706_5;Phragmites australis (Cav.) Trin. ex Steudel;;+;113260
T2706_6;Carex lasiocarpa Ehrh.;;+;88614
T2706_6;Hydrocotyle vulgaris L.;;+;103142
T2706_6;Carex elata All.;;+;88491
T2706_6;Lysimachia vulgaris L.;;+;107090
T2706_6;Phragmites australis (Cav.) Trin. ex Steudel;;+;113260
T2706_6;Pedicularis palustris L.;;+;112590
T2706_7;Liparis loeseli;;+;106353
T2706_7;Carex elata All.;;+;88491
T2706_7;Carex lasiocarpa Ehrh.;;+;88614
T2706_7;Juncus obtusiflorus;;+;104283
T2706_7;Menyanthes trifoliata L.;;+;108345
T2706_7;Lythrum salicaria L.;;+;107117
T2706_7;Scorpidium scorpioides (Hedw.) L;;+;5802
T2706_7;Phragmites australis (Cav.) Trin. ex Steudel;;+;113260
T2706_8;Juncus obtusiflorus;;+;104283
T2706_8;Hydrocotyle vulgaris L.;;+;103142
T2706_8;Carex elata All.;;+;88491
T2706_8;Liparis loeseli;;+;106353
T2706_8;Carex lasiocarpa Ehrh.;;+;88614
T2706_8;Lythrum salicaria L.;;+;107117
T2706_8;Menyanthes trifoliata L.;;+;108345
T2706_8;Pedicularis palustris L.;;+;112590
T2706_8;Scorpidium scorpioides (Hedw.) L;;+;5802
T2706_8;Phragmites australis (Cav.) Trin. ex Steudel;;+;113260
T2707_1;Carex lasiocarpa Ehrh.;;+;88614
T2707_1;Hydrocotyle vulgaris L.;;+;103142
T2707_1;Juncus obtusiflorus;;+;104283
T2707_1;Carex elata All.;;+;88491
T2707_1;Carex diandra Schrank;;+;88468
T2707_1;Galium palustre L.;;+;99494
T2707_1;Salix repens L.;;+;120192
T2707_1;Scutellaria galericulata L.;;+;122069
T2707_1;Phragmites australis (Cav.) Trin. ex Steudel;;+;113260
T2707_1;Mentha aquatica L.;;+;108027
T2707_1;Valeriana dioica L.;;+;128394
T2707_1;Pedicularis palustris L.;;+;112590
T2707_1;Scorpidium scorpioides (Hedw.) L;;+;5802
T2707_10;Anagallis tenella (L.) L.;;+;82346
T2707_10;Carex elata All.;;+;88491
T2707_10;Carex flava L.;;+;88511
T2707_10;Carex lasiocarpa Ehrh.;;+;88614
T2707_10;Campylium stellatum (Hedw.) L;;+;5494
T2707_10;Equisetum palustre L.;;+;96534
T2707_10;Eriophorum angustifolium Honckeny;;+;96844
T2707_10;Carex diandra Schrank;;+;88468
T2707_10;Pedicularis palustris L.;;+;112590
T2707_10;Phragmites australis (Cav.) Trin. ex Steudel;;+;113260
T2707_10;Scorpidium scorpioides (Hedw.) L;;+;5802
T2707_10;Liparis loeseli;;+;106353
T2707_10;Mentha aquatica L.;;+;108027
T2707_10;Scirpus pauciflorus;;+;121761
T2707_10;Orchis praetermissa;;+;110960
T2707_10;Menyanthes trifoliata L.;;+;108345
T2707_11;Campylium stellatum (Hedw.) L;;+;5494
T2707_11;Caltha palustris L.;;+;87540
T2707_11;Hydrocotyle vulgaris L.;;+;103142
T2707_11;Carex elata All.;;+;88491
T2707_11;Carex diandra Schrank;;+;88468
T2707_11;Galium palustre L.;;+;99494
T2707_11;Drepanocladus intermedius (Lindb.);;+;5518
T2707_11;Carex panicea L.;;+;88752
T2707_11;Mentha aquatica L.;;+;108027
T2707_11;Scorpidium scorpioides (Hedw.) L;;+;5802
T2707_11;Pedicularis palustris L.;;+;112590
T2707_11;Menyanthes trifoliata L.;;+;108345
T2707_11;Liparis loeseli;;+;106353
T2707_11;Riccardia pinguis (L) Gray;;+;6252
T2707_12;Galium palustre L.;;+;99494
T2707_12;Carex flava L.;;+;88511
T2707_12;Carex diandra Schrank;;+;88468
T2707_12;Hydrocotyle vulgaris L.;;+;103142
T2707_12;Campylium stellatum (Hedw.) L;;+;5494
T2707_12;Drepanocladus intermedius (Lindb.);;+;5518
T2707_12;Carex panicea L.;;+;88752
T2707_12;Carex elata All.;;+;88491
T2707_12;Pedicularis palustris L.;;+;112590
T2707_12;Liparis loeseli;;+;106353
T2707_12;Lythrum salicaria L.;;+;107117
T2707_12;Riccardia pinguis (L) Gray;;+;6252
T2707_12;Menyanthes trifoliata L.;;+;108345
T2707_12;Scirpus pauciflorus;;+;121761
T2707_12;Mentha aquatica L.;;+;108027
T2707_13;Drepanocladus intermedius (Lindb.);;+;5518
T2707_13;Hydrocotyle vulgaris L.;;+;103142
T2707_13;Galium palustre L.;;+;99494
T2707_13;Carex panicea L.;;+;88752
T2707_13;Campylium stellatum (Hedw.) L;;+;5494
T2707_13;Bryum pseudotriquetrum (Hedw.) S;;+;5760
T2707_13;Carex elata All.;;+;88491
T2707_13;Calliergonella cuspidata (Hedw.) L;;+;5476
T2707_13;Carex flava L.;;+;88511
T2707_13;Carex diandra Schrank;;+;88468
T2707_13;Orchis latifolia;;+;195513
T2707_13;Utricularia minor L.;;+;128315
T2707_13;Riccardia pinguis (L) Gray;;+;6252
T2707_13;Pedicularis palustris L.;;+;112590
T2707_13;Liparis loeseli;;+;106353
T2707_13;Scirpus pauciflorus;;+;121761
T2707_13;Menyanthes trifoliata L.;;+;108345
T2707_13;Salix cinerea L.;;+;119991
T2707_13;Lythrum salicaria L.;;+;107117
T2707_14;Calliergonella cuspidata (Hedw.) L;;+;5476
T2707_14;Bryum pseudotriquetrum (Hedw.) S;;+;5760
T2707_14;Hydrocotyle vulgaris L.;;+;103142
T2707_14;Campylium stellatum (Hedw.) L;;+;5494
T2707_14;Carex elata All.;;+;88491
T2707_14;Carex diandra Schrank;;+;88468
T2707_14;Drepanocladus intermedius (Lindb.);;+;5518
T2707_14;Salix cinerea L.;;+;119991
T2707_14;Mentha aquatica L.;;+;108027
T2707_14;Liparis loeseli;;+;106353
T2707_14;Riccardia pinguis (L) Gray;;+;6252
T2707_14;Pedicularis palustris L.;;+;112590
T2707_14;Menyanthes trifoliata L.;;+;108345
T2707_14;Orchis latifolia;;+;195513
T2707_2;Juncus obtusiflorus;;+;104283
T2707_2;Carex lasiocarpa Ehrh.;;+;88614
T2707_2;Galium palustre L.;;+;99494
T2707_2;Carex elata All.;;+;88491
T2707_2;Carex diandra Schrank;;+;88468
T2707_2;Hydrocotyle vulgaris L.;;+;103142
T2707_2;Campylium stellatum (Hedw.) L;;+;5494
T2707_2;Phragmites australis (Cav.) Trin. ex Steudel;;+;113260
T2707_2;Scorpidium scorpioides (Hedw.) L;;+;5802
T2707_2;Salix cinerea L.;;+;119991
T2707_2;Pedicularis palustris L.;;+;112590
T2707_2;Polystichum thelypteris;;+;115082
T2707_2;Lycopus europaeus L.;;+;107038
T2707_2;Oenanthe lachenali;;+;109881
T2707_2;Scutellaria galericulata L.;;+;122069
T2707_2;Salix repens L.;;+;120192
T2707_2;Mentha aquatica L.;;+;108027
T2707_3;Eriophorum angustifolium Honckeny;;+;96844
T2707_3;Carex lasiocarpa Ehrh.;;+;88614
T2707_3;Galium palustre L.;;+;99494
T2707_3;Carex elata All.;;+;88491
T2707_3;Carex diandra Schrank;;+;88468
T2707_3;Hydrocotyle vulgaris L.;;+;103142
T2707_3;Anagallis tenella (L.) L.;;+;82346
T2707_3;Campylium stellatum (Hedw.) L;;+;5494
T2707_3;Pedicularis palustris L.;;+;112590
T2707_3;Salix cinerea L.;;+;119991
T2707_3;Phragmites australis (Cav.) Trin. ex Steudel;;+;113260
T2707_3;Salix repens L.;;+;120192
T2707_3;Lysimachia vulgaris L.;;+;107090
T2707_3;Lythrum salicaria L.;;+;107117
T2707_4;Anagallis tenella (L.) L.;;+;82346
T2707_4;Carex diandra Schrank;;+;88468
T2707_4;Carex lasiocarpa Ehrh.;;+;88614
T2707_4;Hydrocotyle vulgaris L.;;+;103142
T2707_4;Campylium stellatum (Hedw.) L;;+;5494
T2707_4;Caltha palustris L.;;+;87540
T2707_4;Cladium mariscus (L.) Pohl;;+;91823
T2707_4;Menyanthes trifoliata L.;;+;108345
T2707_4;Mentha aquatica L.;;+;108027
T2707_4;Lythrum salicaria L.;;+;107117
T2707_4;Mnium seligeri Jur.;;+;4937
T2707_4;Lychnis flos-cuculi L.;;+;106918
T2707_4;Salix cinerea L.;;+;119991
T2707_4;Phragmites australis (Cav.) Trin. ex Steudel;;+;113260
T2707_4;Lysimachia vulgaris L.;;+;107090
T2707_4;Scorpidium scorpioides (Hedw.) L;;+;5802
T2707_4;Pedicularis palustris L.;;+;112590
T2707_5;Caltha palustris L.;;+;87540
T2707_5;Campylium stellatum (Hedw.) L;;+;5494
T2707_5;Carex lasiocarpa Ehrh.;;+;88614
T2707_5;Carex diandra Schrank;;+;88468
T2707_5;Carex elata All.;;+;88491
T2707_5;Pedicularis palustris L.;;+;112590
T2707_5;Orchis praetermissa;;+;110960
T2707_5;Mnium seligeri Jur.;;+;4937
T2707_5;Salix cinerea L.;;+;119991
T2707_5;Menyanthes trifoliata L.;;+;108345
T2707_5;Mentha aquatica L.;;+;108027
T2707_5;Phragmites australis (Cav.) Trin. ex Steudel;;+;113260
T2707_5;Lythrum salicaria L.;;+;107117
T2707_5;Lycopus europaeus L.;;+;107038
T2707_6;Carex diandra Schrank;;+;88468
T2707_6;Campylium stellatum (Hedw.) L;;+;5494
T2707_6;Liparis loeseli;;+;106353
T2707_6;Carex lasiocarpa Ehrh.;;+;88614
T2707_6;Anagallis tenella (L.) L.;;+;82346
T2707_6;Lythrum salicaria L.;;+;107117
T2707_6;Salix cinerea L.;;+;119991
T2707_6;Mentha aquatica L.;;+;108027
T2707_6;Mnium seligeri Jur.;;+;4937
T2707_6;Menyanthes trifoliata L.;;+;108345
T2707_6;Orchis praetermissa;;+;110960
T2707_6;Phragmites australis (Cav.) Trin. ex Steudel;;+;113260
T2707_7;Equisetum palustre L.;;+;96534
T2707_7;Eriophorum angustifolium Honckeny;;+;96844
T2707_7;Hydrocharis morsus Ranae;;+;103120
T2707_7;Hydrocotyle vulgaris L.;;+;103142
T2707_7;Galium palustre L.;;+;99494
T2707_7;Carex diandra Schrank;;+;88468
T2707_7;Carex flava L.;;+;88511
T2707_7;Carex elata All.;;+;88491
T2707_7;Carex lasiocarpa Ehrh.;;+;88614
T2707_7;Campylium stellatum (Hedw.) L;;+;5494
T2707_7;Lotus uliginosus Schkuhr;;+;106723
T2707_7;Phragmites australis (Cav.) Trin. ex Steudel;;+;113260
T2707_7;Lycopus europaeus L.;;+;107038
T2707_7;Mentha aquatica L.;;+;108027
T2707_7;Scorpidium scorpioides (Hedw.) L;;+;5802
T2707_7;Utricularia minor L.;;+;128315
T2707_7;Pedicularis palustris L.;;+;112590
T2707_7;Lychnis flos-cuculi L.;;+;106918
T2707_8;Galium palustre L.;;+;99494
T2707_8;Carex lasiocarpa Ehrh.;;+;88614
T2707_8;Eriophorum angustifolium Honckeny;;+;96844
T2707_8;Campylium stellatum (Hedw.) L;;+;5494
T2707_8;Caltha palustris L.;;+;87540
T2707_8;Carex elata All.;;+;88491
T2707_8;Carex diandra Schrank;;+;88468
T2707_8;Cladium mariscus (L.) Pohl;;+;91823
T2707_8;Salix cinerea L.;;+;119991
T2707_8;Pedicularis palustris L.;;+;112590
T2707_8;Scorpidium scorpioides (Hedw.) L;;+;5802
T2707_8;Phragmites australis (Cav.) Trin. ex Steudel;;+;113260
T2707_8;Scirpus pauciflorus;;+;121761
T2707_8;Menyanthes trifoliata L.;;+;108345
T2707_8;Mentha aquatica L.;;+;108027
T2707_8;Salix repens L.;;+;120192
T2707_9;Carex diandra Schrank;;+;88468
T2707_9;Liparis loeseli;;+;106353
T2707_9;Galium palustre L.;;+;99494
T2707_9;Galium uliginosum L.;;+;99570
T2707_9;Juncus obtusiflorus;;+;104283
T2707_9;Eupatorium cannabinum L.;;+;97434
T2707_9;Carex elata All.;;+;88491
T2707_9;Hydrocotyle vulgaris L.;;+;103142
T2707_9;Anagallis tenella (L.) L.;;+;82346
T2707_9;Carex lasiocarpa Ehrh.;;+;88614
T2707_9;Carex flava L.;;+;88511
T2707_9;Carex panicea L.;;+;88752
T2707_9;Epipactis palustris (L.) Crantz;;+;96465
T2707_9;Campylium stellatum (Hedw.) L;;+;5494
T2707_9;Lythrum salicaria L.;;+;107117
T2707_9;Scorpidium scorpioides (Hedw.) L;;+;5802
T2707_9;Menyanthes trifoliata L.;;+;108345
T2707_9;Salix repens L.;;+;120192
T2707_9;Pedicularis palustris L.;;+;112590
T2707_9;Orchis latifolia;;+;195513
T2707_9;Mentha aquatica L.;;+;108027
T2721_1;Wahlenbergia hederacea (L.) Reichenb.;;+;130065
T2721_1;Juncus silvaticus;;+;104348
T2721_1;Briza media L.;;+;86490
T2721_1;Anthoxanthum odoratum L.;;+;82922
T2721_1;Carex rostrata Stokes;;+;88840
T2721_1;Agrostis canina L.;;+;80590
T2721_1;Juncus effusus L.;;+;104173
T2721_1;Holcus lanatus L.;;+;102900
T2721_1;Cirsium palustre (L.) Scop.;;+;91382
T2721_1;Carum verticillatum (L.) Koch;;+;89264
T2721_1;Aulacomnium palustre (Hedw.) S;;+;4958
T2721_1;Cirsium dissectum (L.) Hill;;+;91322
T2721_1;Carex echinata Murray;;+;88489
T2721_1;Epilobium palustre L.;;+;96226
T2721_1;Lotus uliginosus Schkuhr;;+;106723
T2721_1;Succisa praemorsa;;+;125294
T2721_1;Valeriana dioica L.;;+;128394
T2721_1;Potentilla tormentilla;;+;115680
T2721_1;Luzula campestris (L.) Dc.;;+;106818
T2721_1;Molinia caerulea (L.) Moench;;+;108718
T2721_10;Gentiana pneumonanthe L.;;+;99922
T2721_10;Carex echinata Murray;;+;88489
T2721_10;Carex panicea L.;;+;88752
T2721_10;Holcus lanatus L.;;+;102900
T2721_10;Juncus silvaticus;;+;104348
T2721_10;Carum verticillatum (L.) Koch;;+;89264
T2721_10;Carex rostrata Stokes;;+;88840
T2721_10;Carex flava L.;;+;88511
T2721_10;Cirsium palustre (L.) Scop.;;+;91382
T2721_10;Juncus conglomeratus L.;;+;104160
T2721_10;Carex pulicaris L.;;+;88802
T2721_10;Molinia caerulea (L.) Moench;;+;108718
T2721_10;Succisa praemorsa;;+;125294
T2721_10;Salix repens L.;;+;120192
T2721_10;Potentilla tormentilla;;+;115680
T2721_10;Valeriana dioica L.;;+;128394
T2721_10;Parnassia palustris L.;;+;112426
T2721_11;Viola palustris L.;;+;129639
T2721_11;Anthoxanthum odoratum L.;;+;82922
T2721_11;Juncus conglomeratus L.;;+;104160
T2721_11;Carex ovalis Good.;;+;88742
T2721_11;Carum verticillatum (L.) Koch;;+;89264
T2721_11;Gentiana pneumonanthe L.;;+;99922
T2721_11;Carex echinata Murray;;+;88489
T2721_11;Holcus lanatus L.;;+;102900
T2721_11;Carex flava L.;;+;88511
T2721_11;Crepis paludosa (L.) Moench;;+;93101
T2721_11;Cirsium palustre (L.) Scop.;;+;91382
T2721_11;Carex panicea L.;;+;88752
T2721_11;Juncus silvaticus;;+;104348
T2721_11;Cynosurus cristatus L.;;+;93860
T2721_11;Caltha palustris L.;;+;87540
T2721_11;Galium uliginosum L.;;+;99570
T2721_11;Selinum carvifolia (L.) L.;;+;122329
T2721_11;Lotus uliginosus Schkuhr;;+;106723
T2721_11;Mentha aquatica L.;;+;108027
T2721_11;Prunella vulgaris L.;;+;116012
T2721_11;Scutellaria minor Hudson;;+;122073
T2721_11;Ranunculus flammula L.;;+;117025
T2721_11;Potentilla tormentilla;;+;115680
T2721_11;Valeriana dioica L.;;+;128394
T2721_11;Myosotis scorpioides L.;;+;109091
T2721_11;Pedicularis palustris L.;;+;112590
T2721_11;Luzula campestris (L.) Dc.;;+;106818
T2721_11;Ranunculus acer;;+;116903
T2721_12;Carex nigra (L.) Reichard;;+;88720
T2721_12;Festuca rubra L.;;+;98512
T2721_12;Carum verticillatum (L.) Koch;;+;89264
T2721_12;Galium uliginosum L.;;+;99570
T2721_12;Crepis paludosa (L.) Moench;;+;93101
T2721_12;Carex echinata Murray;;+;88489
T2721_12;Juncus silvaticus;;+;104348
T2721_12;Eriophorum angustifolium Honckeny;;+;96844
T2721_12;Briza media L.;;+;86490
T2721_12;Sphagnum recurvum P. Beauv.;;+;6781
T2721_12;Orchis maculata;;+;110910
T2721_12;Scirpus caespitosus;;+;121699
T2721_12;Molinia caerulea (L.) Moench;;+;108718
T2721_12;Luzula campestris (L.) Dc.;;+;106818
T2721_12;Potentilla tormentilla;;+;115680
T2721_12;Menyanthes trifoliata L.;;+;108345
T2721_12;Succisa praemorsa;;+;125294
T2721_12;Valeriana dioica L.;;+;128394
T2721_12;Salix lapponum L.;;+;120091
T2721_13;Viola palustris L.;;+;129639
T2721_13;Carex rostrata Stokes;;+;88840
T2721_13;Festuca rubra L.;;+;98512
T2721_13;Juncus silvaticus;;+;104348
T2721_13;Brachythecium albicans;;+;5807
T2721_13;Gentiana pneumonanthe L.;;+;99922
T2721_13;Carex echinata Murray;;+;88489
T2721_13;Angelica sylvestris L.;;+;82738
T2721_13;Equisetum fluviatile L.;;+;96519
T2721_13;Carum verticillatum (L.) Koch;;+;89264
T2721_13;Galium uliginosum L.;;+;99570
T2721_13;Molinia caerulea (L.) Moench;;+;108718
T2721_13;Scorzonera humilis L.;;+;121960
T2721_13;Pinguicula vulgaris L.;;+;113639
T2721_13;Selinum pyrenaeum (L.) Gouan;;+;122390
T2721_13;Tortula muralis;;+;5226
T2721_13;Potentilla palustris (L.) Scop.;;+;115587
T2721_13;Potentilla tormentilla;;+;115680
T2721_13;Valeriana dioica L.;;+;128394
T2721_13;Menyanthes trifoliata L.;;+;108345
T2721_13;Sphagnum squarrosum Crome;;+;6789
T2721_13;Narcissus pseudo-narcissus;;+;109297
T2721_13;Orchis latifolia;;+;195513
T2721_13;Succisa praemorsa;;+;125294
T2721_14;Viola palustris L.;;+;129639
T2721_14;Galium uliginosum L.;;+;99570
T2721_14;Equisetum fluviatile L.;;+;96519
T2721_14;Juncus silvaticus;;+;104348
T2721_14;Carex diandra Schrank;;+;88468
T2721_14;Carex nigra (L.) Reichard;;+;88720
T2721_14;Epilobium palustre L.;;+;96226
T2721_14;Caltha palustris L.;;+;87540
T2721_14;Juncus effusus L.;;+;104173
T2721_14;Festuca rubra L.;;+;98512
T2721_14;Carex rostrata Stokes;;+;88840
T2721_14;Carum verticillatum (L.) Koch;;+;89264
T2721_14;Angelica sylvestris L.;;+;82738
T2721_14;Myosotis scorpioides L.;;+;109091
T2721_14;Lotus uliginosus Schkuhr;;+;106723
T2721_14;Valeriana officinalis L.;;+;128419
T2721_14;Menyanthes trifoliata L.;;+;108345
