NAME_RELEVE;SP_NAME;STRATUM;COVER;CD_NOM
T3352_1;Hippocrepis comosa L.;;2;102842
T3352_1;Geranium columbinum L.;;+;100045
T3352_1;Allium sphaerocephalon L.;;+;81520
T3352_1;Anthyllis vulneraria L.;;1;82999
T3352_1;Carex caryophyllea Latourr.;;+;88415
T3352_1;Inula montana L.;;+;103639
T3352_1;Erodium cicutarium (L.) L'her.;;+;96895
T3352_1;Festuca ovina L.;;2;98425
T3352_1;Crepis vesicaria L.;;+;93157
T3352_1;Euphorbia exigua L.;;+;97511
T3352_1;Bupleurum baldense Turra;;+;87027
T3352_1;Eryngium campestre L.;;+;97141
T3352_1;Echium vulgare L.;;+;95793
T3352_1;Cerastium pumilum Curtis;;+;90076
T3352_1;Globularia vulgaris L.;;+;100356
T3352_1;Arenaria controversa Boiss.;;+;83565
T3352_1;Carthamus lanatus L.;;+;89232
T3352_1;Althaea hirsuta L.;;+;81844
T3352_1;Coronilla scorpioides (L.) Koch;;+;92536
T3352_1;Koeleria pyramidata (Lam.) Beauv.;;1;104665
T3352_1;Centaurium pulchellum (Swartz) Druce;;+;89852
T3352_1;Micropus erectus;;+;108515
T3352_1;Ranunculus bulbosus L.;;1;116952
T3352_1;Plantago lanceolata L.;;+;113893
T3352_1;Trifolium campestre Schreber;;+;127259
T3352_1;Salvia pratensis L.;;+;120685
T3352_1;Leucanthemum vulgare Lam.;;+;105817
T3352_1;Orchis morio L.;;1;110927
T3352_1;Scabiosa columbaria L.;;+;121334
T3352_1;Ophrys apifera Hudson;;+;110335
T3352_1;Leontodon crispus Vill.;;+;105490
T3352_1;Ononis pusilla L.;;+;110221
T3352_1;Odontites lutea (L.) Clairv.;;+;109838
T3352_1;Potentilla verna;;1;115694
T3352_1;Thymus serpyllum L.;;+;126573
T3352_1;Stachys rectus;;+;124805
T3352_1;Linum austriacum L.;;1;106280
T3352_1;Medicago minima (L.) Bartal.;;+;107658
T3352_1;Tunica prolifera;;+;127982
T3352_1;Sherardia arvensis L.;;+;123164
T3352_1;Valerianella eriocarpa Desv.;;+;128470
T3352_1;Seseli montanum L.;;+;123037
T3352_1;Teucrium chamaedrys L.;;1;125981
T3352_1;Linum catharticum L.;;+;106288
T3352_10;Filipendula hexapetala;;+;98714
T3352_10;Globularia vulgaris L.;;+;100356
T3352_10;Eryngium campestre L.;;+;97141
T3352_10;Convolvulus cantabrica L.;;+;92308
T3352_10;Carduncellus mitissimus (L.) Dc.;;+;88052
T3352_10;Hypericum perforatum L.;;+;103316
T3352_10;Hippocrepis comosa L.;;+;102842
T3352_10;Festuca ovina L.;;+;98425
T3352_10;Bromus erectus Hudson;;+;86601
T3352_10;Carthamus lanatus L.;;+;89232
T3352_10;Anacamptis pyramidalis (L.) L. C. M. Richard;;+;82288
T3352_10;Carex caryophyllea Latourr.;;+;88415
T3352_10;Althaea hirsuta L.;;+;81844
T3352_10;Bupleurum baldense Turra;;+;87027
T3352_10;Hieracium pilosella L.;;+;102352
T3352_10;Coronilla minima L.;;+;92527
T3352_10;Koeleria pyramidata (Lam.) Beauv.;;+;104665
