NAME_RELEVE;SP_NAME;STRATUM;COVER;CD_NOM
T2312_1;Epipactis atrorubens (Hoffm.) Besser;;+;96432
T2312_1;Daphne alpina L.;;+;94411
T2312_1;Hieracium pictum Schleicher ex Pers.;;1;102347
T2312_1;Genista hispanica L.;;+;99761
T2312_1;Pinus silvestris;;2;113703
T2312_1;Coronilla emerus L.;;1;92517
T2312_1;Amelanchier ovalis Medicus;;1;82103
T2312_1;Gentiana clusii Perr. & Song.;;+;99878
T2312_1;Genista pilosa L.;;1;99798
T2312_1;Polygala calcarea F. W. Schultz;;1;114539
T2312_1;Rhamnus alpina;;1;117528
T2312_1;Rosa pimpinellifolia L.;;1;118402
T2312_1;Monotropa hypopitys L.;;+;108770
T2312_1;Brachypodium pinnatum (L.) Beauv.;;1;86289
T2312_1;Arctostaphylos uva-ursi (L.) Sprengel;;4;83528
T2312_1;Pirola chlorantha;;+;116531
T2312_1;Juniperus communis L.;;2;104397
T2312_1;Sorbus aria (L.) Crantz;;2;124306
T2312_1;Pinus laricio;;4;113671
T2312_1;Cotoneaster integerrimus Medicus;;1;92667
T2312_10;Juniperus communis L.;;2;104397
T2312_10;Polygala calcarea F. W. Schultz;;1;114539
T2312_10;Genista pilosa L.;;2;99798
T2312_10;Arctostaphylos uva-ursi (L.) Sprengel;;2;83528
T2312_10;Aster alpinus L.;;1;84622
T2312_10;Gentiana clusii Perr. & Song.;;+;99878
T2312_10;Hieracium pictum Schleicher ex Pers.;;1;102347
T2312_10;Linum campanulatum L.;;1;106287
T2312_10;Chrysanthemum graminifolium;;+;91042
T2312_10;Daphne mezereum L.;;1;94435
T2312_10;Anthyllis montana L.;;1;82985
T2312_10;Daphne alpina L.;;+;94411
T2312_10;Buxus sempervirens L.;;2;87143
T2312_10;Epipactis helleborine (L.) Crantz;;+;96447
T2312_10;Epipactis atrorubens (Hoffm.) Besser;;+;96432
T2312_10;Crepis albida Vill.;;1;92996
T2312_10;Rhamnus alpina;;2;117528
T2312_10;Amelanchier ovalis Medicus;;2;82103
T2312_10;Pulsatilla vulgaris Miller;;1;116460
T2312_10;Pinus silvestris;;2;113703
T2312_10;Pinus laricio;;2;113671
T2312_10;Sesleria caerulea (L.) Ard.;;2;123071
T2312_10;Laserpitium siler L.;;+;105092
T2312_10;Solidago canadensis L.;;+;124164
T2312_10;Rosa pimpinellifolia L.;;+;118402
T2312_2;Linum campanulatum L.;;1;106287
T2312_2;Juniperus communis L.;;1;104397
T2312_2;Epipactis atrorubens (Hoffm.) Besser;;1;96432
T2312_2;Chrysanthemum graminifolium;;1;91042
T2312_2;Acer opalus Miller;;1;79770
T2312_2;Cotoneaster integerrimus Medicus;;1;92667
T2312_2;Hieracium pictum Schleicher ex Pers.;;1;102347
T2312_2;Amelanchier ovalis Medicus;;1;82103
T2312_2;Anthericum ramosum L.;;1;82909
T2312_2;Daphne alpina L.;;+;94411
T2312_2;Pinus laricio;;4;113671
T2312_2;Euphorbia duvalii Lecoq & Lamotte;;1;97504
T2312_2;Pinus silvestris;;1;113703
T2312_2;Pulsatilla vulgaris Miller;;1;116460
T2312_2;Rhamnus alpina;;1;117528
T2312_2;Asperula tinctoria L.;;1;84330
T2312_2;Rosa pimpinellifolia L.;;1;118402
T2312_2;Arctostaphylos uva-ursi (L.) Sprengel;;3;83528
T2312_2;Aster alpinus L.;;1;84622
T2312_2;Polygala calcarea F. W. Schultz;;1;114539
T2312_3;Rosa pimpinellifolia L.;;+;118402
T2312_3;Rosa montana Chaix;;1;118343
T2312_3;Pirola chlorantha;;+;116531
T2312_3;Linum campanulatum L.;;1;106287
T2312_3;Anthericum ramosum L.;;+;82909
T2312_3;Anthyllis montana L.;;1;82985
T2312_3;Rhamnus alpina;;1;117528
T2312_3;Sesleria caerulea (L.) Ard.;;3;123071
T2312_3;Arctostaphylos uva-ursi (L.) Sprengel;;2;83528
T2312_3;Juniperus communis L.;;1;104397
T2312_3;Carex alba Scop.;;2;88324
T2312_3;Chrysanthemum graminifolium;;1;91042
T2312_3;Genista pilosa L.;;1;99798
T2312_3;Pinus silvestris;;4;113703
T2312_3;Festuca spadicea;;1;98543
T2312_3;Pulsatilla vulgaris Miller;;1;116460
T2312_3;Daphne cneorum L.;;1;94423
T2312_3;Acer opalus Miller;;1;79770
T2312_3;Pinus laricio;;2;113671
T2312_3;Sorbus aria (L.) Crantz;;1;124306
T2312_3;Euphorbia duvalii Lecoq & Lamotte;;1;97504
T2312_3;Gentiana clusii Perr. & Song.;;+;99878
T2312_4;Pinus silvestris;;2;113703
T2312_4;Pulsatilla vulgaris Miller;;1;116460
T2312_4;Sorbus aria (L.) Crantz;;2;124306
T2312_4;Rosa montana Chaix;;+;118343
T2312_4;Hypochoeris maculata L.;;1;103369
T2312_4;Succisa praemorsa;;1;125294
T2312_4;Juniperus communis L.;;3;104397
T2312_4;Sesleria caerulea (L.) Ard.;;3;123071
T2312_4;Daphne cneorum L.;;1;94423
T2312_4;Phyteuma orbiculare L.;;+;113389
T2312_4;Cotoneaster integerrimus Medicus;;+;92667
T2312_4;Pinus laricio;;3;113671
T2312_4;Festuca spadicea;;2;98543
T2312_4;Polygala calcarea F. W. Schultz;;1;114539
T2312_4;Arctostaphylos uva-ursi (L.) Sprengel;;3;83528
T2312_4;Linum campanulatum L.;;1;106287
T2312_4;Genista pilosa L.;;+;99798
T2312_5;Pinus laricio;;3;113671
T2312_5;Monotropa hypopitys L.;;+;108770
T2312_5;Pirola chlorantha;;+;116531
T2312_5;Euphorbia duvalii Lecoq & Lamotte;;1;97504
T2312_5;Arctostaphylos uva-ursi (L.) Sprengel;;1;83528
T2312_5;Sesleria caerulea (L.) Ard.;;3;123071
T2312_5;Linum campanulatum L.;;1;106287
T2312_5;Carex alba Scop.;;2;88324
T2312_5;Laserpitium siler L.;;1;105092
T2312_5;Rosa pimpinellifolia L.;;2;118402
T2312_5;Polygala calcarea F. W. Schultz;;2;114539
T2312_5;Fagus silvatica;;1;97947
T2312_5;Daphne cneorum L.;;1;94423
T2312_5;Cytisus sessilifolius L.;;1;94166
T2312_5;Coronilla emerus L.;;+;92517
T2312_5;Hypochoeris maculata L.;;1;103369
T2312_5;Pinus silvestris;;2;113703
T2312_5;Juniperus communis L.;;3;104397
T2312_6;Sorbus aria (L.) Crantz;;1;124306
T2312_6;Pinus silvestris;;2;113703
T2312_6;Carex alba Scop.;;3;88324
T2312_6;Pinus laricio;;2;113671
T2312_6;Succisa praemorsa;;+;125294
T2312_6;Chrysanthemum graminifolium;;1;91042
T2312_6;Arctostaphylos uva-ursi (L.) Sprengel;;2;83528
T2312_6;Polygala calcarea F. W. Schultz;;1;114539
T2312_6;Rosa montana Chaix;;1;118343
T2312_6;Buxus sempervirens L.;;+;87143
T2312_6;Festuca spadicea;;1;98543
T2312_6;Brachypodium pinnatum (L.) Beauv.;;3;86289
T2312_6;Cypripedium calceolus L.;;2;94041
T2312_6;Sesleria caerulea (L.) Ard.;;3;123071
T2312_6;Rubus saxatilis L.;;1;119318
T2312_6;Linum campanulatum L.;;1;106287
